level_0,index,Unnamed: 0,Bug_report,appTitle,bug_report,comment,date,id,original_text,score,text,userName,Unnamed: 12,Unnamed: 13,topic_distribution
858,241441,223849,1,Whatsapp,,"['get', 'hang', 'regular', 'interval', 'handset', 'rectify', 'issue', 'soon_possible']",2019-05-02,120901,whatapp get hanged at regular interval in my handset. please rectify the issue as soon as possible,1,what get hanged at regular interval in my handset please rectify the issue a soon a possible,Dhandapani T,,,"[0.02701197438039544, 0.025062656641604016, 0.025062656641604016, 0.03675856307435256, 0.025062656641604016, 0.042606516290726815, 0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.027011974380395442, 0.025062656641604016, 0.025062656641604016, 0.040657198551935406, 0.025062656641604016, 0.04455583402951825, 0.040657198551935406, 0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.04260651629072683, 0.025062656641604016, 0.025062656641604016, 0.038707880813143976, 0.025062656641604016, 0.02701197438039544, 0.025062656641604016, 0.02701197438039544, 0.02701197438039544, 0.025062656641604016, 0.025062656641604016, 0.02701197438039544]"
859,241442,223850,1,Whatsapp,,"['status', 'update', 'go', 'people', 'even', 'contact', 'check', 'view', 'need', 'bug', 'resolution']",2019-05-03,120902,status updates go to ppl even outside your contacts as can be check from views.. needs bug resolution..,3,status update go to people even outside your contact a can be check from view need bug resolution,Himanshu Raje,,,"[0.02654625068418171, 0.026546250684181715, 0.024630541871921176, 0.024630541871921176, 0.024630541871921176, 0.024630541871921176, 0.024630541871921176, 0.034209085933223866, 0.02846195949644225, 0.024630541871921176, 0.024630541871921176, 0.024630541871921176, 0.03420908593322386, 0.024630541871921176, 0.024630541871921176, 0.024630541871921176, 0.024630541871921176, 0.043787629994526546, 0.02846195949644225, 0.024630541871921176, 0.026546250684181715, 0.024630541871921176, 0.024630541871921176, 0.024630541871921176, 0.05145046524356869, 0.02654625068418171, 0.024630541871921176, 0.03229337712096333, 0.026546250684181715, 0.024630541871921176, 0.024630541871921176, 0.05719759168035031, 0.03804050355774493, 0.024630541871921176, 0.026546250684181715]"
860,241443,223851,1,Whatsapp,,"['hate', 'update', 'yesterday', 'receive', 'delay', 'text', 'text', 'be', 'send', 'receive', 'text', 'minute', 'late', 'fix', 'problem', 'read', 'review', 'have', 'problem', 'new', 'update']",2019-05-07,120934,hate it!!!!! I updated yesterday and now i receive delayed texts. If a text is sent to me i receive it like 3 -4 minutes late. please fix this problem. I read other reviews and have same problem with this new update.,1,hate it i updated yesterday and now i receive delayed text if a text is sent to me i receive a text like minute late please fix this problem i read other review and have same problem with this new update,teresa sanchez,,,"[0.04288083392561006, 0.026297085998578544, 0.022980336413172237, 0.024638711205875387, 0.02298033641317224, 0.034588959962094296, 0.021321961620469086, 0.021321961620469086, 0.022980336413172237, 0.021321961620469086, 0.021321961620469086, 0.02961383558398484, 0.021321961620469086, 0.05946458185264158, 0.02629708599857854, 0.021321961620469086, 0.021321961620469086, 0.02629708599857854, 0.05780620705993843, 0.021321961620469086, 0.021321961620469086, 0.021321961620469086, 0.021321961620469086, 0.03956408434020374, 0.0379057095475006, 0.02795546079128169, 0.034588959962094296, 0.021321961620469086, 0.021321961620469086, 0.02298033641317224, 0.021321961620469086, 0.06775645581615733, 0.021321961620469086, 0.031272210376687995, 0.021321961620469086]"
861,241444,223852,1,Whatsapp,,"['bad', 'application', 'ever', 'waste', 'net', 'bad', 'application', 'really', 'slow', 'work', 'bad', 'application', 'show', 'bad', 'application', 'logo', 'blue', 'color', 'totally', 'waste', 'time', 'bad', 'application', 'doe', 'not', 'show', 'correct', 'time', 'bad', 'application', 'tell', 'ist', 'time', 'wrong', 'indian', 'hate', 'bad', 'application', 'reason', 'may', 'vote', 'raoul', 'gandhi', 'never', 'ever', 'want', 'install', 'application']",2019-05-06,120935,worst app ever waste of net its really slow working it show its logo in blue color totally waste of time it doesn't show correct time it tell IST Time as wrong as a indian i hate it for this reason i may vote to rahul gandhi but never ever want to install this app 😠😡😤😾👿👺💢,1,worst application ever waste of net worst application really slow working worst application show worst application logo in blue color totally waste of time worst application doe not show correct time worst application tell ist time a wrong a a indian i hate worst application for this reason i may vote to raoul gandhi but never ever want to install this application,K T Keshava,,,"[0.01951058201058201, 0.014880952380952378, 0.014880952380952378, 0.014880952380952378, 0.041501322751322754, 0.020667989417989415, 0.026455026455026454, 0.014880952380952378, 0.017195767195767195, 0.031084656084656083, 0.03687169312169313, 0.041501322751322754, 0.022982804232804223, 0.02761243386243386, 0.019510582010582013, 0.014880952380952378, 0.014880952380952378, 0.014880952380952378, 0.021825396825396824, 0.017195767195767195, 0.03224206349206349, 0.029927248677248677, 0.14798280423280422, 0.02066798941798942, 0.014880952380952378, 0.018353174603174604, 0.016038359788359786, 0.021825396825396824, 0.029927248677248677, 0.016038359788359786, 0.06812169312169311, 0.03918650793650794, 0.05423280423280424, 0.014880952380952378, 0.027612433862433863]"
862,241450,223858,1,Whatsapp,,"['delay', 'message', 'last', 'updateunle', 'go', 'message', 'start', 'show', 'people', 'not', 'call', 'take', 'age']",2019-05-07,120944,delayed messages after last update...unless i go into whatsapp then messages start showing up people cannot call me takes ages.,3,delayed message after last updateunles i go into whatsit then message start showing up people can not call me take age,jindz kaur,,,"[0.025240697371844915, 0.0234192037470726, 0.0234192037470726, 0.02524069737184492, 0.025240697371844915, 0.0234192037470726, 0.03616965912047879, 0.0234192037470726, 0.03434816549570648, 0.02524069737184492, 0.05074160811865731, 0.025240697371844915, 0.03434816549570649, 0.0234192037470726, 0.03616965912047879, 0.0234192037470726, 0.02524069737184492, 0.04527712724434037, 0.02524069737184492, 0.03981264637002342, 0.027062190996617233, 0.0234192037470726, 0.0234192037470726, 0.028883684621389547, 0.030705178246161854, 0.0234192037470726, 0.0234192037470726, 0.0234192037470726, 0.028883684621389547, 0.03434816549570649, 0.0234192037470726, 0.0234192037470726, 0.04163413999479574, 0.0234192037470726, 0.027062190996617233]"
863,241452,223860,1,Whatsapp,,"['application', 'be', 'not', 'send', 'code', 'send', 'request', 'resenting', 'application', 'take', 'least', 'hour', 'still', 'application', 'be', 'not', 'send', 'message', 'code', 'do', 'not', 'know', 'do', 'not', 'able', 'use', 'respond']",2019-05-05,120946,"the app is not sending me the code, though i send the request for resending the SMS, it takes atleast more than 6 hours but still it's not sending me the message ( whatsapp code) . idk what to do, i'm not able use my whatsapp now😭😭. can u please respond me? 😡😭",1,the application is not sending me the code though i send the request for resenting the sm the application take at least more than hour but still the application is not sending me the message whatsit code i do not know what to do i am not able use my whatsit now can you please respond me,Gaming Gamerz,,,"[0.030365769496204266, 0.020703933747411998, 0.03519668737060039, 0.02231423970554405, 0.04807913503565677, 0.03358638141246836, 0.03680699332873245, 0.020703933747411998, 0.03197607545433632, 0.020703933747411998, 0.05613066482631699, 0.022314239705544046, 0.07062341844950538, 0.022314239705544046, 0.020703933747411998, 0.020703933747411998, 0.022314239705544046, 0.023924545663676088, 0.033586381412468364, 0.02231423970554405, 0.020703933747411998, 0.020703933747411998, 0.05613066482631699, 0.020703933747411998, 0.020703933747411998, 0.020703933747411998, 0.02231423970554405, 0.028755463538072224, 0.038417299286864486, 0.020703933747411998, 0.020703933747411998, 0.02392454566367609, 0.020703933747411998, 0.028755463538072228, 0.020703933747411998]"
864,241453,223861,1,Whatsapp,,"['super', 'bad', 'quality', 'call', 'even', 'speed', 'call', 'scratchy', 'person', 'could', 'have', 'not', 'hear']",2019-05-07,120945,super bad quality calls even with 100 MBs speed call was scratchy and the other person could have not hear me,2,super bad quality call even with mb speed call was scratchy and the other person could have not hear me,William Santos,,,"[0.0234192037470726, 0.027062190996617233, 0.0234192037470726, 0.0234192037470726, 0.028883684621389547, 0.0234192037470726, 0.03252667187093417, 0.03252667187093418, 0.0234192037470726, 0.0234192037470726, 0.0234192037470726, 0.03616965912047881, 0.0379911527452511, 0.030705178246161854, 0.0234192037470726, 0.0234192037470726, 0.04163413999479574, 0.0234192037470726, 0.025240697371844915, 0.06349206349206352, 0.0234192037470726, 0.02706219099661723, 0.02706219099661723, 0.03616965912047879, 0.0234192037470726, 0.0234192037470726, 0.03252667187093417, 0.03981264637002342, 0.028883684621389547, 0.025240697371844915, 0.0234192037470726, 0.02524069737184492, 0.0234192037470726, 0.0234192037470726, 0.027062190996617233]"
865,241454,223862,1,Whatsapp,,"['video', 'call', 'be', 'lag', 'much', 'still', 'not', 'find', 'solution', 'have', 'contact', 'clear', 'solution', 'provide', 'not', 'expect']",2019-05-06,120948,the video call is lagging too much . still not found a solution . I have contacted you but no clear solution provided . Not expected from WhatsApp,1,the video call is lagging too much still not found a solution i have contacted you but no clear solution provided not expected from whatsit,Mohit Sharma,,,"[0.03379416282642089, 0.023041474654377885, 0.024833589349718386, 0.023041474654377885, 0.026625704045058887, 0.023041474654377885, 0.023041474654377885, 0.023041474654377885, 0.023041474654377885, 0.03917050691244241, 0.023041474654377885, 0.023041474654377885, 0.06426011264720945, 0.023041474654377885, 0.023041474654377885, 0.024833589349718382, 0.023041474654377885, 0.024833589349718382, 0.023041474654377885, 0.04813108038914492, 0.023041474654377885, 0.024833589349718382, 0.023041474654377885, 0.032002048131080395, 0.023041474654377885, 0.024833589349718386, 0.03200204813108039, 0.023041474654377885, 0.057091653865847435, 0.024833589349718386, 0.023041474654377885, 0.026625704045058887, 0.0373783922171019, 0.03737839221710189, 0.024833589349718382]"
866,241456,223864,1,Whatsapp,,"['displease', 'fix', 'doe', 'not', 'show', 'gif', 'though', 'have', 'full', 'speed', 'wife', 'keep', 'say', 'be', 'internet_connection']",2019-05-05,120949,sir...please fix it . my WhatsApp does not show me gif though I have full speed wifi...It keeps saying that there is no Internet connection,3,displease fix it my whatsit doe not show me gif though i have full speed wife keep saying that there is no internet connection,Meenakshi Kannan,,,"[0.022321428571428565, 0.03794642857142857, 0.022321428571428565, 0.022321428571428565, 0.024057539682539673, 0.022321428571428565, 0.024057539682539677, 0.022321428571428565, 0.022321428571428565, 0.034474206349206345, 0.022321428571428565, 0.032738095238095226, 0.034474206349206345, 0.022321428571428565, 0.022321428571428565, 0.022321428571428565, 0.022321428571428565, 0.022321428571428565, 0.022321428571428565, 0.03794642857142857, 0.022321428571428565, 0.022321428571428565, 0.022321428571428565, 0.03621031746031746, 0.022321428571428565, 0.034474206349206345, 0.024057539682539673, 0.051835317460317464, 0.029265873015873006, 0.03794642857142857, 0.03621031746031746, 0.022321428571428565, 0.041418650793650785, 0.03968253968253967, 0.041418650793650785]"
867,241457,223865,1,Whatsapp,,"['be', 'good', 'video', 'call', 'be', 'not', 'working_properly', 'not', 'pick', 'call']",2019-05-07,120950,WhatsApp is good! The video call ain't working properly though. U can't pick calls!,3,whatsit is good the video call is not working properly though you can not pick call,Obinna Emmanuel,,,"[0.024630541871921173, 0.024630541871921173, 0.026546250684181705, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.026546250684181705, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.026546250684181705, 0.024630541871921173, 0.05528188286808976, 0.024630541871921173, 0.024630541871921173, 0.03229337712096332, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.059113300492610835, 0.024630541871921173, 0.026546250684181708, 0.024630541871921173, 0.041871921182266, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.045703338806787064, 0.041871921182265986, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.026546250684181708]"
868,241460,223868,1,Whatsapp,,"['something', 'happen', 'people', 'get', 'old', 'message', 'phone', 'do', 'not', 'even', 'have', 'knowledge', 'fix', 'soon_possible']",2019-05-06,120953,Something happened with my whatsapp. People getting some old messeges from my phone and I dont even have knowledge about it. Please fix it as soon as possible,3,something happened with my whatsit people getting some old message from my phone and i do not even have knowledge about it please fix it a soon a possible,haider qazi,,,"[0.025661375661375666, 0.036772486772486776, 0.023809523809523815, 0.036772486772486776, 0.023809523809523815, 0.023809523809523815, 0.025661375661375663, 0.023809523809523815, 0.023809523809523815, 0.023809523809523815, 0.03492063492063492, 0.023809523809523815, 0.03492063492063492, 0.023809523809523815, 0.025661375661375663, 0.040476190476190485, 0.023809523809523815, 0.027513227513227514, 0.040476190476190485, 0.023809523809523815, 0.023809523809523815, 0.040476190476190485, 0.023809523809523815, 0.03492063492063493, 0.05158730158730161, 0.023809523809523815, 0.03492063492063492, 0.023809523809523815, 0.029365079365079372, 0.025661375661375663, 0.023809523809523815, 0.023809523809523815, 0.023809523809523815, 0.023809523809523815, 0.025661375661375663]"
869,241461,223869,1,Whatsapp,,"['start', 'give', 'lot', 'problem', 'recently', 'not', 'disconnect', 'call', 'speak', 'person', 'side', 'doe']",2019-05-04,120954,whatsapp started to give a lot of problems recently. I cannot disconnect the call after speaking unless the person on the other side does it..,1,whatsit started to give a lot of problem recently i can not disconnect the call after speaking unless the person on the other side doe it,Jude George,,,"[0.02706219099661723, 0.023419203747072598, 0.023419203747072598, 0.023419203747072598, 0.023419203747072598, 0.023419203747072598, 0.03799115274525111, 0.023419203747072598, 0.023419203747072598, 0.03616965912047879, 0.023419203747072598, 0.03981264637002342, 0.041634139994795726, 0.03252667187093417, 0.023419203747072598, 0.023419203747072598, 0.04163413999479574, 0.023419203747072598, 0.03981264637002342, 0.05620608899297425, 0.025240697371844912, 0.023419203747072598, 0.023419203747072598, 0.023419203747072598, 0.0361696591204788, 0.023419203747072598, 0.02706219099661723, 0.023419203747072598, 0.028883684621389544, 0.025240697371844912, 0.023419203747072598, 0.023419203747072598, 0.032526671870934165, 0.023419203747072598, 0.02706219099661723]"
870,241462,223870,1,Whatsapp,,"['application', 'not', 'send', 'status', 'image', 'not', 'hurry', 'application', 'see', 'sendingonly', 'application', 'bad', 'use', 'report', 'help', 'exit', 'error']",2019-05-03,120955,"this app cant send my status images not hurry ,it wll see just sending...only ... its very bad to use ,pls report and help me how to exit this error",3,this application can not send my status image not hurry this application we see just sendingonly this application very bad to use please report and help me how to exit this error,SUNIL B,,,"[0.021978021978021976, 0.021978021978021976, 0.03736263736263736, 0.023687423687423687, 0.05103785103785105, 0.023687423687423687, 0.021978021978021976, 0.021978021978021976, 0.021978021978021976, 0.021978021978021976, 0.03907203907203907, 0.03394383394383394, 0.05274725274725276, 0.04249084249084249, 0.023687423687423683, 0.021978021978021976, 0.023687423687423683, 0.021978021978021976, 0.03736263736263735, 0.021978021978021976, 0.03052503052503052, 0.021978021978021976, 0.06471306471306473, 0.025396825396825393, 0.03565323565323565, 0.021978021978021976, 0.021978021978021976, 0.021978021978021976, 0.023687423687423683, 0.021978021978021976, 0.021978021978021976, 0.021978021978021976, 0.021978021978021976, 0.03394383394383394, 0.023687423687423687]"
871,241463,223871,1,Whatsapp,,"['have', 'reach', 's', 'application', 'support', 'use', 'unable', 'open', 'application', 'update', 'standard', 'format', 'mug', 'be', 'wat', 'expect', 'support', 'team', 'horrible']",2019-05-04,120956,Ive reached out to whats app support .. its of no use ... unable to open the app after updating it .... standard format msgs is wat u can expect from the support team ... horrible,1,i have reached out to whats application support its of no use unable to open the application after updating its standard format mug is wat you can expect from the support team horrible,Rossneil Lewis,,,"[0.028815628815628814, 0.021978021978021976, 0.033943833943833934, 0.021978021978021976, 0.03736263736263736, 0.021978021978021976, 0.021978021978021976, 0.021978021978021976, 0.025396825396825393, 0.047619047619047616, 0.05274725274725276, 0.06471306471306473, 0.021978021978021976, 0.023687423687423683, 0.021978021978021976, 0.021978021978021976, 0.021978021978021976, 0.03394383394383394, 0.035653235653235645, 0.023687423687423683, 0.021978021978021976, 0.023687423687423687, 0.03907203907203907, 0.03223443223443224, 0.021978021978021976, 0.021978021978021976, 0.027106227106227107, 0.021978021978021976, 0.021978021978021976, 0.027106227106227107, 0.021978021978021976, 0.03736263736263736, 0.03052503052503052, 0.021978021978021976, 0.023687423687423687]"
872,241465,223873,1,Whatsapp,,"['be', 'application', 'be', 'not', 'work', 'day', 'help', 's', 'not', 'respond', 'report', 'wait', 'be', 'come', 'have', 'reset', 'phone', 'also', 'instal', 'application', 'application', 'be', 'not', 'work', 'give', 'suggestion']",2019-05-04,120958,what's app is not working since 2 days plz help whatspp not responding.... ok... report.... wait is coming I have reset my phone and also reinstalled app but for it's not working please give suggestion,5,what is application is not working since day please help whats not responding ok report wait is coming i have reset my phone and also installed application but for application is not working please give suggestion,ANIL KUMAR,,,"[0.03420523138832998, 0.03577017661524704, 0.02168566957299352, 0.02012072434607646, 0.03107534093449587, 0.02168566957299352, 0.02012072434607646, 0.021685669572993515, 0.02638050525374469, 0.02012072434607646, 0.02012072434607646, 0.0295103957075788, 0.057679409792085856, 0.05924435501900291, 0.023250614799910578, 0.023250614799910578, 0.02012072434607646, 0.02012072434607646, 0.037335121842164094, 0.02012072434607646, 0.023250614799910575, 0.023250614799910575, 0.0482897384305835, 0.02794545048066175, 0.02481556002682763, 0.024815560026827634, 0.026380505253744694, 0.021685669572993515, 0.0295103957075788, 0.02012072434607646, 0.027945450480661754, 0.03264028616141292, 0.04828973843058351, 0.03107534093449587, 0.02638050525374469]"
873,241467,223875,1,Whatsapp,,"['forward', 'option', 'be', 'not', 'call', 'number', 'directly', 'save', 'phone', 'contact', 'vice_versa', 'save', 'not', 'send', 'message', 'directly', 'other']",2019-05-01,120960,"forward option is less than 6, can't call any number directly without saving the phone contacts, vice versa without saving can't send message directly. Others are ok..",1,forward option is le than can not call any number directly without saving the phone contact vice versa without saving can not send message directly others are ok,santhosh kumar,,,"[0.02232142857142857, 0.08308531746031747, 0.02232142857142857, 0.02232142857142857, 0.024057539682539684, 0.02232142857142857, 0.02232142857142857, 0.02232142857142857, 0.02232142857142857, 0.02232142857142857, 0.046626984126984135, 0.02232142857142857, 0.04836309523809524, 0.02232142857142857, 0.02232142857142857, 0.02232142857142857, 0.02232142857142857, 0.02232142857142857, 0.02232142857142857, 0.037946428571428575, 0.02405753968253968, 0.02232142857142857, 0.025793650793650792, 0.02232142857142857, 0.02405753968253968, 0.03273809523809523, 0.02232142857142857, 0.02232142857142857, 0.044890873015873016, 0.02232142857142857, 0.02232142857142857, 0.02232142857142857, 0.0709325396825397, 0.02232142857142857, 0.024057539682539684]"
874,241471,223879,1,Whatsapp,,"['many', 'silly', 'update', 'update']",2019-05-07,120964,why so many silly updates. updated 24/4 and again 8/5.,1,why so many silly update updated and again,tina kruger,,,"[0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.02851263962375072, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.04497354497354496, 0.026455026455026443, 0.034685479129923556, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.028512639623750727, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.06349206349206347, 0.026455026455026443, 0.032627865961199286, 0.026455026455026443]"
875,241473,223881,1,Whatsapp,,"['bad', 'experience', 'quality', 'video', 'call', 'be', 'not', 'good']",2019-05-09,120966,bad experience because the quality of video call is not good,1,bad experience because the quality of video call is not good,Jaspreet Sekhon,,,"[0.025062656641604012, 0.025062656641604012, 0.025062656641604012, 0.025062656641604012, 0.027011974380395435, 0.025062656641604012, 0.025062656641604012, 0.02701197438039544, 0.025062656641604012, 0.025062656641604012, 0.025062656641604012, 0.025062656641604012, 0.036758563074352546, 0.025062656641604012, 0.025062656641604012, 0.025062656641604012, 0.027011974380395435, 0.04260651629072682, 0.025062656641604012, 0.04260651629072682, 0.025062656641604012, 0.025062656641604012, 0.028961292119186858, 0.04845446950710109, 0.025062656641604012, 0.025062656641604012, 0.025062656641604012, 0.040657198551935406, 0.04845446950710109, 0.025062656641604012, 0.025062656641604012, 0.02701197438039544, 0.025062656641604012, 0.027011974380395435, 0.025062656641604012]"
876,241475,223883,1,Whatsapp,,"['instal', 'always', 'come', 'temporarily_bann']",2019-05-07,120968,the WhatsApp I'm installed that us always coming temporarily banned,1,the whatsit i am installed that u always coming temporarily banned,Malleli Karthik,,,"[0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.02851263962375072, 0.026455026455026443, 0.026455026455026443, 0.02851263962375072, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.04291593180482067, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.04497354497354496, 0.047031158142269235, 0.026455026455026443, 0.040858318636096395, 0.026455026455026443, 0.026455026455026443]"
877,241480,223888,1,Whatsapp,,"['happen', 'late', 'update', 'get', 'error']",2019-05-05,120973,What happened with the latest update I'm getting more errors,5,what happened with the latest update i am getting more error,A Google User,,,"[0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.036075036075036086, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.04011544011544013, 0.025974025974025983, 0.04415584415584418, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.027994227994228005, 0.04213564213564215, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.036075036075036086, 0.027994227994228005, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983, 0.04415584415584418, 0.025974025974025983, 0.025974025974025983, 0.025974025974025983]"
878,241484,223892,1,Whatsapp,,"['recent', 'update', 'become', 'slow', 'open', 'contact']",2019-05-04,120977,In this recent update it became very slow in opening the contacts.,1,in this recent update it became very slow in opening the contact,RUSHIRAJ PAGOTI,,,"[0.046176046176046204, 0.025974025974025986, 0.025974025974025986, 0.025974025974025986, 0.025974025974025986, 0.02799422799422801, 0.025974025974025986, 0.02799422799422801, 0.025974025974025986, 0.025974025974025986, 0.025974025974025986, 0.025974025974025986, 0.025974025974025986, 0.025974025974025986, 0.025974025974025986, 0.025974025974025986, 0.025974025974025986, 0.025974025974025986, 0.025974025974025986, 0.04213564213564216, 0.025974025974025986, 0.025974025974025986, 0.025974025974025986, 0.025974025974025986, 0.025974025974025986, 0.025974025974025986, 0.025974025974025986, 0.025974025974025986, 0.02799422799422801, 0.025974025974025986, 0.025974025974025986, 0.06233766233766238, 0.03809523809523812, 0.025974025974025986, 0.025974025974025986]"
879,241485,223893,1,Whatsapp,,"['application', 'usually', 'shut', 'suddenly', 'overall', 'be', 'hope', 'improve']",2019-05-04,120979,"app usually shut down suddenly, overall is ok, hope improve",2,application usually shut down suddenly overall is ok hope improve,Jimy Huahua,,,"[0.0413832199546485, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.0294784580498866, 0.027494331065759613, 0.025510204081632633, 0.0294784580498866, 0.039399092970521514, 0.025510204081632633, 0.027494331065759617, 0.025510204081632633, 0.025510204081632633, 0.0413832199546485, 0.0413832199546485, 0.03344671201814056, 0.025510204081632633, 0.025510204081632633, 0.027494331065759613, 0.04336734693877548, 0.025510204081632633, 0.027494331065759617, 0.025510204081632633, 0.027494331065759617, 0.025510204081632633, 0.025510204081632633, 0.027494331065759613]"
880,241493,223901,1,Whatsapp,,"['not', 'allow', 'view', 'status', 'new', 'update', 'not', 'satisfied', 'assume', 'last', 'see', 'read_receipt', 'be', 'rather', 'way', 'samsung', 's', 'application', 'be', 'poor', 'time', 'new', 'update', 'would', 'give', 'completely', 'ap', 'opinion', 'update', 'useless', 'rather', 'not', 'helpfulvery', 'poor', 'rating', 'option']",2019-05-06,121028,I am not allowed to view any status now with this new update not satisfied at all assuming because my last seen and read receipt is off but rather it the way it was before Samsung and whatss app is very poor at this time with the new updates would give up completely on these apps in my opinion updates are some what useless rather not helpful......very poor 0 rating if it was an option.,1,i am not allowed to view any status now with this new update not satisfied at all assuming because my last seen and read receipt is off but rather it the way it was before samsung and whats application is very poor at this time with the new update would give up completely on these aps in my opinion update are some what useless rather not helpfulvery poor rating if it was an option,Ankh Ori,,,"[0.02284165698799845, 0.017421602787456445, 0.018776616337591947, 0.018776616337591947, 0.017421602787456445, 0.017421602787456445, 0.02284165698799845, 0.017421602787456445, 0.018776616337591943, 0.017421602787456445, 0.018776616337591943, 0.03368176538908246, 0.08923732094463802, 0.024196670538133954, 0.026906697638404958, 0.018776616337591947, 0.018776616337591943, 0.02013162988772745, 0.035036778939217965, 0.02148664343786295, 0.04045683313975998, 0.03639179248935347, 0.02284165698799845, 0.017421602787456445, 0.017421602787456445, 0.02148664343786295, 0.017421602787456445, 0.022841656987998452, 0.035036778939217965, 0.035036778939217965, 0.024196670538133954, 0.08923732094463802, 0.03910181958962448, 0.05400696864111499, 0.030971738288811463]"
881,241497,223905,1,Whatsapp,,"['mute', 'grp', 'doe', 'not', 'work', 'samsung', 'really', 'disappointing']",2019-05-04,121033,mute in grp doesn't work in Samsung A50 .really disappointing,1,mute in grp doe not work in samsung a really disappointing,Jovan Sra,,,"[0.025062656641604012, 0.025062656641604012, 0.025062656641604012, 0.025062656641604012, 0.025062656641604012, 0.02896129211918686, 0.025062656641604012, 0.025062656641604012, 0.040657198551935406, 0.03870788081314398, 0.040657198551935406, 0.028961292119186858, 0.036758563074352546, 0.03480924533556113, 0.03675856307435256, 0.025062656641604012, 0.025062656641604012, 0.025062656641604012, 0.027011974380395435, 0.025062656641604012, 0.027011974380395435, 0.025062656641604012, 0.025062656641604012, 0.025062656641604012, 0.025062656641604012, 0.02701197438039544, 0.025062656641604012, 0.032859927596769714, 0.03091060985797828, 0.025062656641604012, 0.03675856307435256, 0.027011974380395435, 0.025062656641604012, 0.025062656641604012, 0.028961292119186858]"
882,241498,223906,1,Whatsapp,,"['delete', 'name', 'contact', 'delete', 'name', 'contact', 'be', 'not', 'delete', 'contact', 'even', 'refresh', 'be', 'issue']",2019-05-07,121034,"If we delete a name from contacts, it is not deleted from the whatsapp contacts even after we refresh it. It is the issue.",4,if we delete a name from contact we delete a name from contact is not deleted from the whatsit contact even after we refresh it it is the issue,Syed Waseem Bari,,,"[0.023419203747072598, 0.05620608899297425, 0.023419203747072598, 0.023419203747072598, 0.025240697371844912, 0.03981264637002342, 0.023419203747072598, 0.023419203747072598, 0.023419203747072598, 0.023419203747072598, 0.023419203747072598, 0.023419203747072598, 0.04527712724434036, 0.07259953161592507, 0.023419203747072598, 0.023419203747072598, 0.023419203747072598, 0.023419203747072598, 0.023419203747072598, 0.023419203747072598, 0.023419203747072598, 0.023419203747072598, 0.025240697371844912, 0.023419203747072598, 0.023419203747072598, 0.02888368462138954, 0.023419203747072598, 0.023419203747072598, 0.02706219099661723, 0.023419203747072598, 0.023419203747072598, 0.023419203747072598, 0.07077803799115277, 0.023419203747072598, 0.023419203747072598]"
