id,appTitle,userName,date,score,text,Bug_report,
253524,Messenger – Text and Video Chat for Free,Evyhang Vergara,"April 14, 2019",2,what happen to messenger lately????,,
181514,Messenger – Text and Video Chat for Free,Akhen Irvan,"May 21, 2019",1,"suck, cannot install",,
406014,Microsoft Outlook,spectacles Ramzy,"April 15, 2019",5,This app it's just the best i has zero issues regarding the deliverance of emails and what i like the most is it's interface it is simple to use u can switch from different accounts instantly,,
10060,WhatsApp Messenger,nabeelah adams,"February 10, 2019",5,I love whatsapp but hate the quality of the whatsapp status a picture could be crystal clear in my gallery but always blur on A WhatsApp status which is so annoying,,
254900,Messenger – Text and Video Chat for Free,Miya Mass Bhai,"April 14, 2019",5,Not ' bhai ka naam hai miya,,
313201,Facebook,All INDIA SC/ST RLY CHAIRMEN,"March 19, 2019",5,*क*----कमर कस लो अपने अधिकार के लिए। *ख*----खराब मत करो नाम बाबा साहब का। *ग*----गर्व करो विश्व रत्न बाबा साहब डॉ भीमराव अंबेडकर के ज्ञान पर। *घ*----घमण्ड करो शुद्र होने पर इस देश के असली शासक हैं *च*----चिँता करो बहुजनों की जो बाह्ममणवाद की गुलामी में फंसे हुए हैं। *छ*----छल-कपट बाह्मण करते हैं होशियार रहो। *ज*----ज्योतिबा फूले से सीख लो। जवाबदारी से भाग नहीं सकते। *झ*----झुठ है सभी ईश्वर और बाह्,,
454353,Google Play Music,Jon Chan,"May 16, 2019",1,"design purely for online play, lacks even fundemental features like manual local playlist.",,
189078,Messenger – Text and Video Chat for Free,Karl Alkuino,"May 9, 2019",5,Lol dis is for free so like yeah,,
51802,WhatsApp Messenger,Rekha Kotai,"March 20, 2019",1,my WhatsApp says banned y please help,,
254387,Messenger – Text and Video Chat for Free,Emma Atienza,"April 14, 2019",1,i cannot un install the messenger,,
346720,Facebook,Denise Quinn,"April 13, 2019",1,"ok guys this is going from bad to worse open, my app and says cannot connect even though i am on wifi. news feeds not updating I'm still looking at feeds from 3 days ago. and when i click on most recent i only see about 5 stories and it won't load anymore.",,
396355,Microsoft Outlook,manish tembhare,"May 2, 2019",5,excellent app. Always feel in sync with my work.,,
449524,Google Play Music,,"February 27, 2019",3,how can i learn singing,,
106136,WhatsApp Messenger,Veronica Durunna,"May 26, 2019",5,Best chat app in the world,,
164809,Maps - Navigate & Explore,Pratyush Kumar,"March 22, 2019",5,Its very nice app,,
6067,WhatsApp Messenger,bechir hacene,"February 19, 2019",5,Bestttttt app around the world I like it 😙😙😙😙🙌🙌🙌🙌🙌🙌,,
467053,Microsoft Outlook,john buckley,"March 18, 2019",4,only use for emails,,
334831,Facebook,KYLE PH,"April 28, 2019",1,it sucks cause it changes password without changing,,
307492,Facebook,A Google User,"March 29, 2019",5,it is a big help in comunicating people,,
450880,Google Play Music,,"February 22, 2019",1,so nice it is,,
51999,WhatsApp Messenger,Rashid Haider,"March 18, 2019",4,just way of communicating like fake university which provides fake news & Information in india. otherwise its good.,,
484073,Google,Shubham Ranjan,"April 27, 2019",5,Something went bad. Please fixxxxxxxx this. Doesn't even wait for the sentence to complete and Googles it. sometimes doesn't even respond to 'Ok Google' !!! And voice recognition had turned to be all the more worse. 😳,,
339782,Facebook,Allison W,"April 20, 2019",2,"I've been experiencing a lot of glitches with this app. Any time I click on a pop up notification I get an error message and have to back out and then find it on the notifications list before it will load. Things load okay on the newsfeed, but if I click on a page or profile I have to reload multiple times before it will show me any posts from that person. This has been going on for a while and friends are having issues too. I would expect more from such a popular app.",,
478029,WeChat,Daylene Baleña,"May 8, 2019",5,i am very comfortable of using weChat... its so easy to connect and i love using it...,,
369629,Maps - Navigate & Explore,N N Shankaran,"May 20, 2019",5,AMAZING.. MOST USEFUL.. FRIEND MENTOR GUIDE😊😊🌹🌹👍👍🙏🙏,,
137730,Snapchat,,"March 22, 2019",5,It was very amazing,,
436616,Messenger – Text and Video Chat for Free,Jamby,"March 1, 2019",1,Can't see who has seen messages on group chat. Our groupchat only consist of 44 members which I think not too.many for us to be able to see members who have seen our messages.,,
515183,Snapchat,Fun Stuff to watch,"February 28, 2019",5,"I haven't updated this since 16, so I gave it 5 stars in hopes that the update will be amazing",,
105257,Amazon Shopping,xpand_xStxz,"April 17, 2019",5,Comes in like 2 to 3 days,,
35839,WhatsApp Messenger,Erica Siegenthaler,"April 13, 2019",5,One of the best apps if ever used. E.,,
441416,Messenger – Text and Video Chat for Free,,"March 3, 2019",2,sometimes..new emoji are not s upported in messenger...👎👎,,
158662,Maps - Navigate & Explore,Yemanebirhan Chere,"March 26, 2019",5,Keep it up.,,
53157,WhatsApp Messenger,Manu Singh,"March 22, 2019",3,When i used video call not maximise video chat,,
184392,Messenger – Text and Video Chat for Free,MELISSA THOMAS,"May 13, 2019",5,cool app i use it aver day really nice app.😇😻👼,,
32964,WhatsApp Messenger,Sajid Mehmood,"April 14, 2019",3,its app is very Good for Audio messages.,,
133194,Snapchat,Jennifer Hiuser,"March 22, 2019",3,"ok so i love snap but there are so many stupid, confusing and overall unnecessary updates. it just updated recently and now i cant see private stories that i know I'm in. please help and PLEASE stop changing it.",,
454461,Google Play Music,I. Jose R.,"May 20, 2019",5,I have increased to 3 stars from 1 based on recent patch to fix thumbs up owned/downloaded music. Still feeling overall upgrade has been troublesome not to mention downright intrusive. Oh Brave New World Edit 03/25/19: increasing to 4 stars based on last updates. If didn't bug about going unlimited would give 5.,,
346601,Facebook,MANMOHAN SINGH,"April 11, 2019",5,Facebook is part of your life for successful and unsuccessful,,
471830,Microsoft Outlook,,"March 10, 2019",5,Great experience for mobile.,,
162997,Maps - Navigate & Explore,,"March 18, 2019",5,It is too good,,
313397,Facebook,Mikaela Lawrence,"March 13, 2019",2,"I cannot update my status or like or share any posts. I am not in ""Facebook jail,"" and I demand to know what the issue is. I have the most recent update; what is going on??",,
95658,Snapchat,Thomas Edmund,"April 8, 2019",3,Can't get trophy information on Samsung galaxy S9,,
509470,Snapchat,,"February 11, 2019",4,the notification sound has disappeared. using Samsung galaxy s9. the sound was there Friday last week but over the weekend its disappeared... please advise,,
391136,Microsoft Outlook,Isis Rivadeneira,"May 15, 2019",5,I am pleased with it,,
366468,Maps - Navigate & Explore,Lydia,"May 28, 2019",1,"Don't know what the latest update has done, but the app is now only working properly if I uninstall all updates! If I press and hold on a location on the map, instead of dropping a pin there, it just closes the app 😔",,
216495,Snapchat,Peggy Reddy Peggy,"May 3, 2019",5,Great app but don't get the more recent stuff,,
503692,Amazon Shopping,Michael Rohan,"February 3, 2019",5,who doesn't use this app tho,,
363865,Maps - Navigate & Explore,Edward Terrell,"May 31, 2019",2,VERY VERY SLOW TO UPDATE ?,,
83762,Snapchat,Tanya S,"April 28, 2019",1,android user...I have the latest phone yet the quality of pictures and videos do not transfer well on snapchat. please fix it thank you,,
114039,WhatsApp Messenger,SHIVAM CHAUDHARY,"May 14, 2019",4,The app is my lifeline but one thing I believe that can be improved is storing of media on device storage. All the unnecessary media files take up storage space in the device and slow down the phone. If this issue can be resolved then I'll be totally satisfied by this app.,,
54094,WhatsApp Messenger,Krishna cool,"March 19, 2019",4,hey u can add on a new feature..... like.... have a whtsapp gallery in which it shows the images and videos which have come from other people..... and option to direct share those images from thier and delete option can be made to take out the image out of phone.. videos and GIF can be made a separate folder or can be made in the same... gallery can have option of images from date wise.. this feature can help the users to direct share instead of going to the phone gallery... evening is possible,,
19516,WhatsApp Messenger,A Google User,"April 26, 2019",1,bad app my no. block 2 month,,
256163,Messenger – Text and Video Chat for Free,Jeremiah Lovett,"April 13, 2019",5,I love it when I can talk to someone about my stuff,,
444208,Messenger – Text and Video Chat for Free,,"March 2, 2019",5,Best communication app and allows you to play games.,,
145763,Snapchat,Ness the conspiracy enthusiast,"March 9, 2019",5,Updates don't work and I have a newer phone I use to love it but yeah nothing is working,,
43983,WhatsApp Messenger,Alexander kinetic,"March 31, 2019",3,Not enough. Writing on history is less long and less exciting,,
189671,Messenger – Text and Video Chat for Free,Terry Stilley,"May 8, 2019",1,"this app cuts off all my sms everyday, so no reference of the prior conversations.",,
242633,Messenger – Text and Video Chat for Free,dipika yadav,"April 28, 2019",5,5 year this app is very best,,
37354,WhatsApp Messenger,Muhammad Andy Hakim,"April 7, 2019",5,Good App. 100% useful. i like it.,,
310897,Facebook,Cock Tail منوعات Channel,"March 20, 2019",3,"I have problem to post in facebook grope,but I can with pc,please can help me",,
228105,Facebook,Donald Swaney,"May 14, 2019",4,and so they to send you,,
393888,Microsoft Outlook,Jillian Hubert,"May 7, 2019",1,All of a sudden the app isn't working whatsoever. I keep getting emails but can't view them. I uninstalled and reinstalled and still having issues. This needs to be fixed,,
301509,Facebook,Samantha Dignan,"March 30, 2019",1,can never upload pictures. this app is pretty shite!,,
33034,WhatsApp Messenger,Miguel Nixon,"April 14, 2019",4,very usefull when abroad,,
224553,Facebook,Janardhan Janardhan,"May 20, 2019",3,"jhyg8 hezone 90th free 🏤🏤💗🏤7👢@""once inm",,
517503,Snapchat,FortniteMeme K1NG,"February 18, 2019",5,I think this is an amazing just when someone if is a bit far from you are on video chat it lags,,
479129,WeChat,Thomas Chu,"May 31, 2019",5,Should make some option to change the background theme to black.,,
466002,Microsoft Outlook,,"March 19, 2019",5,excellent! easy to use and the best email server to stop SPAM!,,
193172,Messenger – Text and Video Chat for Free,Brian Sell,"May 4, 2019",5,good to contact friends on facebook,,
354568,Facebook,Tracey Maradyn,"April 1, 2019",4,Awesome never a problem !,,
527595,Messenger – Text and Video Chat for Free,Crystal amb,"February 6, 2019",2,Since I updated my phone (galaxy s8edge) to android version 8.0.0 the create shortcut for individual message apps has disappeared. I've updated the messenger app but it still isn't there. I enjoy the app but I need to be able to create individual shortcuts.,,
5215,WhatsApp Messenger,Lord Vader,"February 14, 2019",5,"Very Nice, but Please add this function (VERY IMPORTANT) when we click on the Call/Video Icon it should pop up and ask again if we want to make a call, because it does happen that we by mistake click on it and then end up apologiesing for it Especially need it in Group Chats ☺ Hope it is added soon",,
585796,Google Play Music,Sean Brown,"April 2, 2019",1,"The app is severely lacking in UX in a couple key areas.  - Most frustrating to me is the list of songs: why the hell is the menu button and scroll bar so close together? Most of the time I try to very precisely click a song's menu button and instead the app interprets it as pressing the scroll bar, causing the app to scroll to some completely unrelated part of the songs list. - I listen to some longer audio (like hours long) and trying to move forward or backward a few seconds is nearly impossible with the scroll bar and there are no button options like ""skip back 10 seconds"". - The search feature doesn't search your local catalog, just music on the internet: it would be way more helpful if that search feature worked on music that's already on the device and in the Google Play Music library.  The final straw was today when I updated the Android operating system. After the update Google Play Music no longer is able to read from my SD card; after trying many remedies nothing has worked. The SD card is definitely there and the files are definitely there (I can view them through the file viewer on the phone).",,
567682,WeChat,siyabonga mabaso,"March 25, 2019",1,They need to redo this app honestly it was good at first,,
511820,Snapchat,Paul O'Brien,"February 17, 2019",5,It's really handy to chat to people,,
318186,Facebook,,"March 10, 2019",5,It is slow loading n not getting current details of the day .not functioning properly,,
154157,Snapchat,,"March 2, 2019",5,Its not being installed plz do some thing,,
10508,WhatsApp Messenger,Sahil Patel,"February 6, 2019",5,Best aap ever i hv got. Thanks..,,
64001,WhatsApp Messenger,,"March 7, 2019",5,WhatsApp plz update Dark Mode,,
507361,Snapchat,,"February 14, 2019",1,"TERRIBLE update that literally seems half-finished, so many features are missing from my snapchat now. In chat, if a friend sends me a story of someone else, I can't open up their profile, it just gives me a message saying ""Coming soon""... Same thing happens when I try to add someone that my friend sends the username of in chat. Also, the edit button for sending pictures in chat is missing. There is no option to create a group/custom story anymore. PLEASE TAKE BACK THIS INCOMPLETE UPDATE Pixel 2",,
100358,Snapchat,Tino Bino,"April 6, 2019",1,mini profile please.,,
491237,Google,Khan Shehnaz,"April 14, 2019",5,Verry nice app easy to search any thing .. thnxx to Google,,
165706,Maps - Navigate & Explore,Gin 415,"March 8, 2019",3,freezes sometimes. but overall it does its job.,,
533363,Maps - Navigate & Explore,Raveenanr21,"April 18, 2019",5,I declared the ways,,
156172,Maps - Navigate & Explore,Carla Weed,"March 20, 2019",1,i just did the update and now i cant use this app because it says cant load maps check internet connection... before this i could use it perfectly with no problems and travel for my job... now i have yo download an app that will run off my mobile network,,
468497,Microsoft Outlook,Anton Isopoussu,"March 13, 2019",1,"granted, outlook tries to do a lot, but never once have all the features worked reliably. authentication used to crash a lot, email search was broken in the previous version, etc. since this is doubtless an expensive license, id expect better. wish my company used gmail",,
33212,WhatsApp Messenger,Saraswati Ingole,"April 14, 2019",5,i love you whatsapp,,
196018,Snapchat,Djjs Djsjs,"May 31, 2019",4,verygood but it need a big amount of net,,
504400,Amazon Shopping,A Google User,"February 12, 2019",5,Amazon has been amazing,,
285912,Google,,"March 23, 2019",5,the application is good,,
460825,Microsoft Outlook,Utkarsh Ghate,"March 29, 2019",5,"wow, faster than you think!",,
199041,Snapchat,Valeria B,"May 26, 2019",5,pretty :)),,
21857,WhatsApp Messenger,saad naveed,"April 30, 2019",1,not opening earlier take lots of time,,
38687,WhatsApp Messenger,A Google User,"April 7, 2019",5,i need my whatsapp.,,
384794,Microsoft Outlook,Mike Kolorz,"May 29, 2019",3,I want to like this but I'd miss the notification options from Nine. VIP and DND options are critical to me,,
399527,Microsoft Outlook,Ben Krueger,"April 13, 2019",4,Use it for personal and work (managed app via InTune). Massive improvements over the last 6 months. Biggest feature that it is lacking is Shared Mailboxes when connected to Exchange Online.,,
146296,Snapchat,Mike G,"March 8, 2019",1,just got an S10e and selfie cam with snapchat is super zoomed in. Holding the phone seems lengthy away my face takes up 50% of the screen,,
568303,WeChat,Ivan Juan,"March 3, 2019",1,I cannot sign up. Please Help.,,
402042,Microsoft Outlook,Gregory Hamilton,"April 27, 2019",5,i love me some outlook,,
335080,Facebook,trendy yashi,"April 29, 2019",3,Its really annoying because few replies on my comment is not visible to me even after the updation. Please fix it soon,,
119535,WhatsApp Messenger,Frank Wilcox,"May 1, 2019",1,the app keeps crashing after i updated it.. and all my messages gone 😡😡😡 pls you guys should fix this update.,,
9866,WhatsApp Messenger,,"February 9, 2019",5,Very nice WhatsApp I like it. It is best App,,
284900,Google,,"March 23, 2019",5,what is comparative education?,,
583565,Google Play Music,Jason Bender,"April 29, 2019",1,"The app skips so many songs I feel like I'm using a portable CD player only it's less predictable. It seems like every 10 songs or so, it will skip to the next track for no reason. If I play the song that skipped again, it will skip in the same spot. Clearing the cache seems to help but only temporarily.",,
528674,Messenger – Text and Video Chat for Free,,"February 28, 2019",5,I have not being using this app for quite sometimes but I like it anyway.,,
185065,Messenger – Text and Video Chat for Free,Prakash Kumar,"May 13, 2019",4,Good to use app,,
328121,Facebook,Sam Parkin,"March 3, 2019",2,"having difficulty with updates, inability to allow camera to access phone photo groups through drop down menu as opposed to scrolling through loads of photos",,
183897,Messenger – Text and Video Chat for Free,A Google User,"May 13, 2019",2,Its such a good app because i really like the way when i have a video call i love the filter especially the one like a white lady,,
419808,Messenger – Text and Video Chat for Free,A Google User,"March 24, 2019",1,It doesn't work,,
282973,Google,Oluwole PETER,"March 15, 2019",3,It doesn't show me weather report as usual on the home 🏡 page.,,
438820,Messenger – Text and Video Chat for Free,Ginsengul 5,"March 4, 2019",1,"Maybe the worst application of chat. The videos load bad and they have a lot of bugs when loading, like they simply dissapear. The voice recordings suddenly cannot be send for an unknown reason. Videocalling is actually better than it was before, but it is not brilliant. The app requiers a lot of resources from the phone and also it has bugs, bugs, and also more bugs that make it working hard and disturbing. Overall, is a bad app that i honnestly does not recommend. I m using for friends. PH:S8+",,
139772,Snapchat,,"March 18, 2019",5,it just the best thing ever,,
146880,Snapchat,Chloe Calton,"March 9, 2019",1,"So the app decided to randomly update today baring in mind it's updated on my other account, ive logged into my main account and now it's saying my snapscore is 0 and I have to ""'re add"" all my friends again?",,
27576,WhatsApp Messenger,Laura Gavioli,"April 14, 2019",4,"Please delete the stories, we have Instagram and Snapchat for them. The old status was better",,
66389,WhatsApp Messenger,,"March 5, 2019",4,vedio call and sound is not clear,,
566517,WeChat,ReylordFX,"April 2, 2019",1,You should put a sign up and login with email please?,,
46065,WhatsApp Messenger,A Google User,"March 31, 2019",5,I have been in Mexico and Israel over the last several months. This app has been a wonderful way to keep in touch with loved ones.,,
151223,Snapchat,Joshua Watt,"March 6, 2019",1,"New update is terrible! Can't even save videos anymore, fix your app!",,
133301,Snapchat,Tresa Fracis,"March 17, 2019",1,"New version was extremely lagging and taking time to message send and saving the message , and there se no trophies new version is not good.",,
109829,WhatsApp Messenger,Mzukisi Camagu,"May 21, 2019",5,It is a good and a faster way for communication.,,
481425,Google,Tejaswini A Chaudhari,"April 30, 2019",5,its good for all types,,
489790,Google,Shein Paing,"April 17, 2019",5,i like this app,,
585797,Google Play Music,Chandan Gupta,"April 19, 2019",1,Worst app for music lover i think this type of product shouldn't be produce by google. It's create bad experience to end user.,,
325879,Facebook,Les Goodey,"March 7, 2019",3,Uninstalled because it wasn't loading pages at all and reinstalled seems ok at the moment,,
95013,Snapchat,Bianca Cruz,"April 11, 2019",5,this is a great app and i really dont have nothing bad to say about it,,
89744,Snapchat,Mansoor Rehman,"April 18, 2019",5,so good awsome u can communicate with other friends,,
95665,Snapchat,Raleigh Cromer,"April 10, 2019",3,it works well until it says Snapchat keeps closing.,,
210512,Snapchat,Aku Syazakk,"May 12, 2019",1,"something is not right . after i record the video, it dorsnt show the video recording. but its just a pic",,
528537,Messenger – Text and Video Chat for Free,Dharamraj Mishra,"February 27, 2019",5,I like the messenger of chatting with friendship.,,
512410,Snapchat,Leah Green,"February 14, 2019",4,Snapchat there always is a problem with the new updates also whenever I try to open it the app closes and goes back to my home screen it's so annoying please fix it plus I've lost all of my streaks now 😭😣😒😖😬😬😬,,
444759,Google Play Music,Paul MacDonald,"February 15, 2019",4,"For the most part a very good service. Issues sometimes with my music dissapearing by times. Not sure whats going on there. Great to be able to download for offline listening. Make sure to create lists, because if you get a new phone you have to download everything again. Even though I have storage set to SD card.I have discovered lots of new tunes listening to the suggested lists.",,
519163,Amazon Shopping,William Stewart,"March 17, 2019",1,Not able to filter deal of the day and find the lightning deals,,
392764,Microsoft Outlook,Jan Flesher,"May 9, 2019",1,Can open the app but it is in a continual loop to look up my account. very frustrating,,
285040,Google,MARY KUMAR,"March 23, 2019",1,"th ki house, I'm mom m.kkq: mm. my oknowledge in law passed the info I will meet im moknowledge no m0kkkkk.kkkkokkl9lol nomy my) in…9)> k",,
305255,Facebook,A Google User,"March 26, 2019",5,no pues todo muy bien me gusta mucho el deporte venga todo,,
47071,WhatsApp Messenger,Syed Zafar,"March 28, 2019",5,its a wonderful communication tool.,,
171572,Maps - Navigate & Explore,,"March 6, 2019",5,I find Google Maps much easier to use than that OTHER company that has a map app. Prof. Google is always a winner and getting me from A to B.,,
306359,Facebook,A Google User,"March 29, 2019",3,kasi kahit may INTRERNET may nalabas na please connect network....😠😠😂😂,,
339331,Facebook,On Lee Wan,"April 18, 2019",3,i cnt access general settings. what happen?,,
468782,Microsoft Outlook,,"March 12, 2019",3,Not great. Has a ton of problems when it comes to syncing messages with Exchange server,,
310769,Facebook,Hemant Sharma,"March 16, 2019",1,its not working properly,,
203405,Snapchat,Brandy C,"May 19, 2019",1,my mom keeps deleting my apps for this one!! (i play her phone) i think if i lower the ratings she will think its not good and stop using it. -_- but i think its fun tbh,,
78333,Snapchat,Scarlett Rose,"April 26, 2019",4,"my front dace camera has been stuck on zoom for a week now. i used to be able to wait a few minutes and then it would reset but now it wont go back. ive reinstalled, cleared data, my phone's brand new so i know it's not the phone. pls fix.",,
444701,Messenger – Text and Video Chat for Free,王文轩,"March 2, 2019",3,I don't like that emoji so ugly,,
378608,Maps - Navigate & Explore,Nayla Sleiman,"May 7, 2019",1,always searching for gps,,
440386,Messenger – Text and Video Chat for Free,,"March 3, 2019",5,Very great and fast,,
459857,Microsoft Outlook,sajid ali,"March 27, 2019",4,The icon is not looking good after updating to latest version. please fix it asap,,
374564,Maps - Navigate & Explore,chakri Naidu,"May 17, 2019",5,one thing to trust to reach destinations unknown,,
314496,Facebook,Ved Prakash Saini,"March 17, 2019",5,hero of social sites.,,
571568,WeChat,,"February 17, 2019",1,My number is not registering on this Please help,,
459847,Microsoft Outlook,A Google User,"March 22, 2019",2,unable to open. password page is not coming,,
249418,Messenger – Text and Video Chat for Free,Jessi Sherwin,"April 17, 2019",1,so is anyone else having a problem not being able to set emojis its very annoying and wish they would fix it finally,,
10717,WhatsApp Messenger,bright corllin,"February 19, 2019",1,i cant verify my account anymore its keeps on giving me more times or hours to verify it but still keeps on requesting more hours or days now ..,,
393679,Microsoft Outlook,Ahmed Hassan,"May 6, 2019",5,excellent. . working online and offline in your old emails .. many options for sending emails.,,
393346,Microsoft Outlook,Mahamudur Rahman,"May 9, 2019",5,Better Service... Better Version,,
219383,Facebook,Richard Brace,"May 26, 2019",5,Facebook monitors everything you say if they don't like it they put you in Facebook jail they stick up for the scumbag Muslims can't wait for a different app to open so everyone will dump Facebook and then I will laugh I don't recommend anyone child or adult to open a Facebook account the Communist Party oversees everything and you're work can monitor your post and fire you even it was somebody else's post on your page,,
47972,WhatsApp Messenger,Shreya Jaiswal,"March 29, 2019",4,plz add hide chat like hike messenger it,,
319686,Facebook,Jorge Macias,"March 12, 2019",5,Horrible Crashes as soon as I open it with this New update. Bugs fixed? More like destroyed the app!,,
91816,Snapchat,shivani verma,"April 14, 2019",5,amazing filters I love it,,
448896,Google Play Music,A Google User,"February 14, 2019",1,"Aplicacion no funciona, comienza a sonar la musica, y luego de un par de segundos se detiene y la aplicacion se cierra, lo intente con bluetooth sin bluetooth, con datos, sin datos, con musica que descargue desde la aplicacion,limpie el cache dela aplicacion, desintale la aplicacion y la volvi a instalar, sigue ocurriendo lo mismo, mi telefono es un samsung S9+, pago por el servicio Prime y no funciona....",,
421468,Messenger – Text and Video Chat for Free,A Google User,"March 22, 2019",1,I just get a black screen when I try to open the app. It's been happening for a day or 2.,,
430451,Messenger – Text and Video Chat for Free,xenon808,"March 13, 2019",1,Can't send or receive any kind of media. I can barely send text. Been like this for several days. A lot of my friends are having the same problem. Kinda wondering if this is gonna get fixed or just have more useless features added.,,
223120,Facebook,A Google User,"May 21, 2019",1,Boo What happened ?? it was just fine and then it changed why?? if its not broke dont fix it..,,
460874,Microsoft Outlook,A Google User,"March 27, 2019",5,Great App!!,,
305748,Facebook,Sabrina Chang,"March 29, 2019",1,when I tap videos to watch it always jumps to another video in 3 seconds,,
411937,Microsoft Outlook,Muhammad Taher,"April 9, 2019",1,attachment images works with wired way. it add the images as massage content not as attachment,,
10719,WhatsApp Messenger,ikram zaki,"February 11, 2019",1,my whatsapp keeps crashing when i'm trying to change my profile picture. Now I can't change my profile pic at all. hopefully it gets fix asap...,,
533922,Maps - Navigate & Explore,Shabnam bhat,"April 25, 2019",5,this makes my life happier and easier...i dnt have enough words for this.....,,
401920,Microsoft Outlook,Northbuild PNG,"April 25, 2019",5,Works perfectly well with Microsoft Exchange Sync,,
312868,Facebook,,"March 18, 2019",5,. Rk Robin khan,,
149733,Snapchat,Matty B,"March 8, 2019",1,Ever since your latest update. Its made the app so frustrating to use. you can no longer preview or edit pictures before you send them. the chat is dead laggy and doesnt save on click and takes about 5seconds after the click. It also says everytime i send a snap that it was read 14minutes ago. Whats going on. Its been like this since the update rolled out and the Devs have said nothing and done nothing about these problems. the whole app feels clunky and it feels like the beta. Sort it out - S9,,
421484,Messenger – Text and Video Chat for Free,A Google User,"March 29, 2019",2,বাল দুদিন পর পর আপডেট চাস কেন ফকিন্নির পুলারা,,
230518,Facebook,Debolina Roy,"May 8, 2019",3,i cant see facebook marketplace in my profile..what can i do????,,
246329,Messenger – Text and Video Chat for Free,Aman Rajput,"April 21, 2019",5,mst hai ye app,,
23967,WhatsApp Messenger,Mickala Hylton,"April 21, 2019",5,i lo ve it,,
20086,WhatsApp Messenger,Ayaan Sim,"April 27, 2019",5,amazing always frndly app ...and its free to call everywhere anywhere...hmmm love 2 live it with whats app,,
448725,Google Play Music,A Google User,"February 25, 2019",2,"Since my recent system update, this app shuffles any playlist and album automatically. Wish I could undo to get back to normal.",,
153513,Snapchat,,"March 3, 2019",5,i request snapchat to put the ticking version back we are not able to tick the picture in one chance it takes time to send pictures ...it goes randonly and ticking again again seems boring..other than we love this aapp 😘,,
534202,Maps - Navigate & Explore,varun bansal,"April 23, 2019",1,after update it just crash on oneplus 5. not able to use at all,,
241749,Messenger – Text and Video Chat for Free,Suzi Rayner,"April 29, 2019",5,Colours are back! Awesome! Loving the dark mode as well. Cool app!,,
331038,Facebook,Nick S,"April 30, 2019",1,"The new UI is an extremely ugly, bland eyesore that burns my eyes with its unnecessary bright whites and lack of colors. Also the pointless requirement to use Messenger just to do something as simple as sending a message to friends is really dumb... If i could give negative stars for this update I would, but sadly I can't.",,
42827,WhatsApp Messenger,Sanjayan A . M,"March 29, 2019",5,very super fivestar application needful,,
82334,Snapchat,nitza moreno,"April 30, 2019",4,The new update sucks,,
60337,WhatsApp Messenger,,"March 9, 2019",5,I just love getting texts from my sonwhen he is out the country and love my photos.,,
168186,Maps - Navigate & Explore,Michele Gilley,"March 9, 2019",3,"This app is good as its the main Nav App, though there is alot of updates that don't really show anything new except eating up my storage everytime I get an update. If it did not do this I'd give it a 5*",,
144838,Snapchat,Stephanie Neilson,"March 9, 2019",2,"just received my new Samsung galaxy s10 and the camera feature on snapchat is far to close my head covers the full screen, too close for comfort , can we get this fixed as the normal camera on my phone is fine",,
528615,Messenger – Text and Video Chat for Free,,"February 27, 2019",5,voice message not play why??,,
145736,Snapchat,Favouus Clan,"March 7, 2019",4,Not allowing me to add camera roll pictures to My Eyes Only.,,
244113,Messenger – Text and Video Chat for Free,I'm Kesler,"April 26, 2019",3,"When a video finishes playing at full screen, it won't go back to the conversation or the app's main interface. It stays blank until the app closes after a few presses on the back button.",,
370335,Maps - Navigate & Explore,john mbwabi,"May 22, 2019",5,its one of its kind cause it gives you all the ditails you want abiut the place and the direction need,,
163090,Maps - Navigate & Explore,soundher.E soundher eswaran,"March 22, 2019",4,"useful for Bike rides, in every route 🖒...",,
464577,Microsoft Outlook,Ryan Bair,"March 12, 2019",2,there is a glitch in that every time I get a new email. It gives me notifications of every single other email every single time. during the day. Gets very annoying,,
82522,Snapchat,maddy,"April 16, 2019",5,"snapchat is great and all but, I think I would be better if younger people could use it because I feel even though I'm not supposedly ""old enough"" I do enjoy using this app 4 Stat maybe you could get a five star if you change the age to 12+ thanks bye!",,
469045,Microsoft Outlook,Richard S,"March 12, 2019",4,"Its a great service. I have not fully explored its capabilities but what I have used has been very good. It can be a little confusing at first. To really get the most out of it, a quick YouTube tutorial would probably help understand the functionalities of many useful options. A more in depth video or tour should be made to help new users understand the functionalities.",,
122200,WhatsApp Messenger,Muhammad Javeed,"May 1, 2019",1,this apps is not sending me verification code please please send me verification code I am waiting,,
322748,Facebook,,"March 9, 2019",3,Good but i cant see the chinese language translation in to English..,,
307056,Facebook,A Google User,"March 29, 2019",1,"ads, ads nothing but ads. this has become a useless app made by a useless company.",,
342479,Facebook,Ann Williford,"April 20, 2019",2,often unable to hide post,,
1623,WhatsApp Messenger,,"February 10, 2019",3,not much good waste of time,,
386228,Microsoft Outlook,Carol Harvey,"May 24, 2019",5,easy to use clearly laid outstanding,,
280776,Google,A Google User,"March 31, 2019",5,little good boy or girl,,
188908,Messenger – Text and Video Chat for Free,A Google User,"May 8, 2019",5,owsm app easy to use,,
212723,Snapchat,Mila Cook,"May 6, 2019",3,I don't exactly know what happened but all of a sudden I cant receive any notifications from snapchat?? i literally have to go into the app and check it but I'm over here thinking I have nothing but then open it up & then pop up a bunch of messages i didnt even know i had...,,
230661,Facebook,Sai Prasad Bitla,"May 9, 2019",4,"ulcux,club c",,
