index,Unnamed: 0,id,appTitle,userName,date,score,text,original_text,Bug_report,comment,margins
91284,92355,49584,WhatsApp Messenger,,"March 24, 2019",3,no retreat no surrender mah dia friend,no retreat no surrender mah dia friends,0,"['retreat', 'surrender', 'mah', 'dia', 'friend']",0.006902522450312
171877,174174,27839,WhatsApp Messenger,Muhammad Erysandhi,"April 14, 2019",3,may kenya lama seal verifikasi nomernya say lungu jam,Maaf ..kenapa lama sekali verifikasi nomernya saya nunggu 4 jam,0,"['may', 'kenya', 'lama', 'seal', 'verifikasi', 'nomernya', 'say', 'lungu', 'jam']",0.006915605565128
7180,7378,326730,Facebook,Raphael Mella,"March 2, 2019",3,too many ad can not see cover video on mobile application unlike on the desktop,"Too many ads. Can't see cover videos on mobile app, unlike on the desktop.",0,"['many', 'ad', 'not', 'see', 'cover', 'video', 'mobile', 'application', 'desktop']",0.006921714261418
147506,149302,100889,Snapchat,London Wiest,"April 2, 2019",4,i think it is just my phone tweaking out for snapshot not working sometimes but wheal should make a night mode setting cause man oh man when it is dark and i open snapshot even on the lowest setting i go blind so please help me not go blind that would be very much appreciated thank,"I think it's just my phone tweaking out for Snapchat not working sometimes, but y'all should make a night mode setting cause man oh man, when it's dark and I open Snapchat even on the lowest setting I go blind so please help me not go blind that would be very much appreciated thank.",1,"['think', 'be', 'phone', 'tweaking', 'snapshot', 'not', 'work', 'sometimes', 'wheal', 'make', 'night_mode', 'set', 'cause', 'man', 'man', 'be', 'dark', 'open', 'snapshot', 'even', 'low', 'setting', 'go', 'blind', 'help', 'not', 'go', 'blind', 'would', 'much', 'appreciate', 'thank']",0.006925008010063
104020,105360,334869,Facebook,Syed Areeb Mahmood,"April 28, 2019",4,the application often becomes unresponsive and crash,The app often becomes unresponsive and crashes...😐,1,"['application', 'often', 'become', 'unresponsive', 'crash']",0.006932060245601
126951,128467,257837,Messenger – Text and Video Chat for Free,Kageuchi Kageuchi,"April 12, 2019",1,just a recommendation try to make the call le intrusive because maybe your gaming or maybe doing something important then somebody call you the call will distract you from what you are doing,just a recommendation try to make the calls less intrusive because maybe your gaming or maybe doing something important then somebody calls you it will distract you from what you are doing,0,"['recommendation', 'try', 'make', 'call', 'intrusive', 'maybe', 'game', 'maybe', 'do', 'something', 'important', 'somebody', 'call', 'call', 'distract', 'do']",0.006932774608395
147442,149238,100792,Snapchat,Melody Lee,"April 2, 2019",3,can not scan qr code,Can't scan qr code,1,"['not', 'code']",0.006984087299613
147490,149286,100843,Snapchat,A Google User,"April 2, 2019",3,can not scan qr code,cant scan qr codes,1,"['not', 'code']",0.006984087299613
219571,222352,198162,Snapchat,えぇな なかもと엘레나 나카모토,"May 30, 2019",4,i like testing people but snapshot be lagging and i low-key do not like it,i like texting ppl but snapchat be lagging and i lowkey dont like it,1,"['testing', 'people', 'snapshot', 'lag', 'low', 'key', 'do', 'not', 'like']",0.00700537994154
195825,198382,382021,Maps - Navigate & Explore,A Google User,"May 1, 2019",4,decent of course goole has unrivalled map but the performance on this application is terrible decent of course goole very lay and when running in the background decent of course goole make other aps lag please fix,"Decent Of course Google has unrivaled maps, but the performance on this app is terrible. Its very laggy and when running in the background it makes other apps lag. Please fix",1,"['decent', 'course', 'goole', 'unrivalled', 'map', 'performance', 'application', 'be', 'terrible', 'decent', 'course', 'goole', 'lie', 'run', 'background', 'decent', 'course', 'goole', 'make', 'ap', 'lag', 'fix']",0.007006852939369
121571,123036,536728,Maps - Navigate & Explore,lois jamison,"April 26, 2019",3,i do not use map much but mostly when i do it is accurate about place i have been i participate occasionally about place i have been,"i dont use maps much but mostly when I do it's accurate, about places I've been, i participate occasionally about Places I've been.",0,"['do', 'not', 'use', 'map', 'much', 'mostly', 'do', 'be', 'accurate', 'place', 'have', 'be', 'participate', 'occasionally', 'place', 'have', 'be']",0.007028823311198
30944,31362,161722,Maps - Navigate & Explore,Jose Velez,"March 9, 2019",3,i love goole map but when i use goole map with android auto goole map doe not change to night mode and is super bright please fix,I love google maps but when I use it with Android auto it doesn't change to night mode and is super bright please fix!!,1,"['love', 'goole', 'map', 'use', 'goole', 'map', 'android', 'auto', 'goole', 'map', 'doe', 'not', 'change', 'be', 'super', 'bright', 'fix']",0.007033019196907
17312,17631,288333,Google,John Jacobson,"March 6, 2019",3,the discover portion of the application after the latest update suck i try to get rid of article that i do not want to see but they do not go away and most of the option are now gone wish i could roll it back,The Discover portion of the app after the latest update sucks. I try to get rid of articles that I don't want to see but they don't go away and most of the options are now gone. Wish I could roll it back.,1,"['discover', 'portion', 'application', 'late', 'update', 'suck', 'try', 'article', 'do', 'not', 'want', 'see', 'do', 'not', 'go', 'away', 'option', 'go', 'wish', 'could', 'roll', 'back']",0.007042297560147
40559,41079,442940,Messenger – Text and Video Chat for Free,Kate Nicole Sotto,"March 1, 2019",3,i wish all consider those individual who has a low memory on their phone thanks,I wish ull consider those individuals who has a low memory on their phone. Thanks,0,"['wish', 'consider', 'individual', 'low', 'memory', 'phone', 'thank']",0.007074492749897
16490,16804,286907,Google,Govindray Naik,"March 21, 2019",3,please provide language option for news notification,Please provide language option for news notification.,0,"['provide', 'language', 'option', 'news', 'notification']",0.007109051702171
191158,193632,369476,Maps - Navigate & Explore,RobertK Scorpio,"May 20, 2019",3,hey map developer when i use map it is normally to get from where i am now to somewhere else when i open map i primarily will be driving and want the direction not to explore the area primarily so want star from scorpio yes star from scorpio is better than a gray ok not really for star make driving direction navigation more prominent in the otherwise great application thanks very much next update ok,Hey Map Developers ! When I use Maps it is normally to GET from where I am NOW to SOMEWHERE ELSE ... When I open Maps I primarily will be driving and want the directions. Not to explore the area primarily. So - want 5 stars from Scorpio? Yes 5 stars from Scorpio is better than a Grammy (OK not really ...). For 5 Stars - make Driving Directions / Navigation more PROMINENT in the otherwise great app ! Thanks very much - next update OK ?,0,"['map', 'developer', 'use', 'map', 'be', 'normally', 'get', 'somewhere_else', 'open', 'map', 'primarily', 'drive', 'want', 'direction', 'not', 'explore', 'area', 'primarily', 'want', 'star', 'scorpio', 'star', 'scorpio', 'be', 'well', 'gray', 'not', 'really', 'star', 'make', 'drive', 'direction', 'navigation', 'prominent', 'otherwise', 'great', 'application', 'thank', 'much', 'next', 'update', 'ok']",0.007109690304254
215304,218018,211389,Snapchat,Billy Grant,"May 9, 2019",4,its a good application other than i have been getting lot of cliche and nothing on my phone worked for a minute,its a good app other than i have been getting lots of gliches and nothing on my phone worked for a minute,1,"['good', 'application', 'have', 'be', 'get', 'lot', 'cliche', 'nothing', 'phone', 'work', 'minute']",0.007113933525759
251974,255088,758,WhatsApp Messenger,Mr Pulkit,"February 11, 2019",3,should include some feature to delete irrelevant medium faster,should include some features to delete irrelevant media faster,0,"['include', 'feature', 'delete', 'irrelevant', 'medium', 'faster']",0.007133791416387
71628,72536,147219,Snapchat,D Pick,"March 6, 2019",4,its good i guess havent really had any issue,its good i guess havent really had any issues.,0,"['good', 'guess', 'have', 'not', 'really', 'issue']",0.00714428244196
244864,247887,509436,Snapchat,Michael Mahovetz,"February 8, 2019",4,i am having trouble verifying my phone number,i am having trouble verifying my phone number,1,"['having_trouble', 'verifying', 'phone', 'number']",0.007147761510362
92193,93287,51410,WhatsApp Messenger,kuro z,"March 21, 2019",4,overall it is a good application however when we send photo in whatsit some image quality dropped i hope you can do something about this,overall it's a good app however when we send photo in whatsapp some image quality dropped i hope you can do something about this.,1,"['overall', 'be', 'good', 'application', 'however', 'send', 'photo', 'image', 'quality', 'drop', 'hope', 'do', 'something']",0.007151930388732
2221,2378,522644,Amazon Shopping,Naran Patel,"March 6, 2019",4,great application but first time load doe not for the center page property in my pixel xl please can correct this a i have to reopen thr application to get this to correct this thanks,"Great app but first time load doesn't for the center page property in my Pixel 3 XL? please can correct this as I have to reopen thr app to get it to correct itself, thanks",1,"['great', 'application', 'first', 'time', 'load', 'doe', 'not', 'center', 'page', 'property', 'correct', 'have', 'reopen', 'thr', 'application', 'get', 'correct', 'thank']",0.007156535204558
590,675,519274,Amazon Shopping,A Google User,"March 6, 2019",4,great application but first time load doe not for the center page property in my pixel xl please can correct this a i have to reopen thr application to get this to correct this thanks,"Great app but first time load doesn't for the center page property in my Pixel 3 XL? please can correct this as I have to reopen thr app to get it to correct itself, thanks",1,"['great', 'application', 'first', 'time', 'load', 'doe', 'not', 'center', 'page', 'property', 'correct', 'have', 'reopen', 'thr', 'application', 'get', 'correct', 'thank']",0.007156535204558
1927,2079,522086,Amazon Shopping,,"March 6, 2019",4,great application but first time load doe not for the center page property in my pixel xl please can correct this a i have to reopen thr application to get this to correct this thanks,"Great app but first time load doesn't for the center page property in my Pixel 3 XL? please can correct this as I have to reopen thr app to get it to correct itself, thanks",1,"['great', 'application', 'first', 'time', 'load', 'doe', 'not', 'center', 'page', 'property', 'correct', 'have', 'reopen', 'thr', 'application', 'get', 'correct', 'thank']",0.007156535204558
183762,186148,222001,Facebook,MD ANWAR BE A,"May 21, 2019",3,to the car can xx d,tto the car can xx d,0,['car'],0.007164427756779
34173,34622,169699,Maps - Navigate & Explore,Alexander Bodo,"March 2, 2019",3,application work fine for gps but i meeting an error when i try to review a place saying i need to add my name tried adding my name multiple time even tho it was already there and it is still giving me same message please fix,app works fine for gps but im getting an error when i try to review a place saying i need to add my name. tried adding my name multiple times even tho it was already there and it is still giving me same message. please fix,1,"['application', 'work', 'fine', 'gps', 'meeting', 'error', 'try', 'review', 'place', 'say', 'need', 'add', 'name', 'try', 'add', 'name', 'multiple', 'time', 'even', 'tho', 'already', 'be', 'still', 'give', 'message', 'fix']",0.00717883661808
128097,129621,261577,Messenger – Text and Video Chat for Free,Kiersten League,"April 6, 2019",4,sometimes i jist hate ot so much but its a good way to talk to people if you do not have people phone number,sometimes i jist hate ot so much but its a good way to talk to people if you dont have their phone number,0,"['sometimes', 'jist', 'hate', 'much', 'good', 'way', 'talk', 'people', 'do', 'not', 'have', 'people', 'phone', 'number']",0.007181871880328
172917,175220,28985,WhatsApp Messenger,Abdulrehman Patel,"April 18, 2019",4,its best but notification is not good yar have my profile in group,its best but notificition is not good yaar ihave my profile in group,0,"['good', 'notification', 'be', 'not', 'good', 'have', 'profile', 'group']",0.007182975292723
52553,53265,464149,Microsoft Outlook,Kevin Cherry,"March 21, 2019",3,for long email chain why do you have to put the most recent response at the bottom have to scroll for a minute just to see some one line note say grin someone was added to the thread,For long email chains. Why do you have to put the most recent responses at the bottom? Have to scroll for a minute just to see some one line note sayi g someone was added to the thread.,0,"['long', 'email', 'chain', 'do', 'have', 'put', 'recent', 'response', 'bottom', 'have', 'scroll', 'minute', 'see', 'line', 'note', 'say', 'grin', 'someone', 'add', 'thread']",0.007186134424284
233416,236325,504592,Amazon Shopping,Erica Zarifovic,"February 21, 2019",4,love the application and the convenience of it however is there an ad free version available for purchase tired of random ad frequently popping up on my phone,"Love the app and the convenience of it, however is there an ad free version available for purchase? Tired of random ads FREQUENTLY popping up on my phone.",0,"['love', 'application', 'convenience', 'however', 'be', 'ad', 'free', 'version', 'available', 'purchase', 'tired', 'random', 'ad', 'frequently', 'pop', 'phone']",0.007203022036852
83117,84130,57373,WhatsApp Messenger,,"March 15, 2019",3,actually its a suggestion i want the emosi which defines roll on the floor laughing and also a turban dancing,actually its a suggestion I want the emoji which defines ROFL & also a turban dancing,0,"['actually', 'suggestion', 'want', 'emosi', 'define', 'roll', 'floor', 'laugh', 'also', 'turban', 'dancing']",0.007206186034471
43107,43675,423874,Messenger – Text and Video Chat for Free,,"March 23, 2019",4,just started will comment later,just started will. comment later,0,"['start', 'comment', 'later']",0.007207528864318
25634,26036,270001,Google Play Music,A Google User,"March 11, 2019",3,the application is good but i am always getting a music playback error notification please fix,"the app is good, but I'm always getting a music playback error notification, please fix",1,"['application', 'be', 'good', 'always', 'get', 'music', 'playback', 'error', 'notification', 'fix']",0.007214267005899
26755,27161,272813,Google Play Music,,"March 11, 2019",3,the application is good but i am always getting a music playback error notification please fix,"the app is good, but I'm always getting a music playback error notification, please fix",1,"['application', 'be', 'good', 'always', 'get', 'music', 'playback', 'error', 'notification', 'fix']",0.007214267005899
219276,222053,197464,Snapchat,megan creter,"May 31, 2019",3,i like this application but kid get bullied on itpayten,i like this app but kids get bullied on it-payten,0,"['application', 'kid', 'get', 'bully', 'itpayten']",0.007218514804643
205733,208375,397911,Microsoft Outlook,Abhishek Leonard,"May 2, 2019",3,this application has improved a lot since this application initial version but the most important feature for exchange account are missing set peak time and day set sync frequency during peak and non peak time it would also be good if there is an option to choose between the built-in calendar and any other calendar application installed on the phone i personally prefer goole calendar,This app has improved a lot since Its initial version. But the most important features for exchange accounts are missing: 1). Set peak time and days. 2). Set sync frequency during peak and non peak time. It would also be good if there's an option to choose between the built-in calendar and any other calendar app installed on the phone. I personally prefer Google calendar.,1,"['application', 'improve', 'lot', 'application', 'initial', 'version', 'important', 'feature', 'exchange', 'account', 'miss', 'set', 'peak', 'time', 'day', 'set', 'sync_frequency', 'peak', 'non', 'peak', 'time', 'would', 'also', 'good', 'be', 'option', 'choose', 'build', 'calendar', 'calendar', 'application', 'instal', 'phone', 'personally', 'prefer', 'goole', 'calendar']",0.007236677109974
15841,16149,304036,Facebook,A Google User,"March 31, 2019",3,zaza dr see,"😍😗zzzsADZA, dr,, see🍅",0,['see'],0.007238017223995
214047,216754,208952,Snapchat,MTB Rider A.D.J,"May 14, 2019",3,mr ceo my dad has more than billion and my dad an indinanoyou type of people are poor in language and culture,".Mr CEO ,my dad has more than 5 billion and his an IndiNano,You types of people are poor in Language and culture",0,"['dad', 'dad', 'indinanoyou', 'type', 'people', 'poor', 'language', 'culture']",0.00724926160453
244923,247946,509505,Snapchat,,"February 14, 2019",3,a great application when it is working correctly but has been inconsistent with it is performance lately,A great app when it's working correctly but has been inconsistent with it's performance lately.,1,"['great', 'application', 'be', 'work', 'correctly', 'be', 'inconsistent', 'be', 'performance', 'lately']",0.007253511797426
133895,135514,247656,Messenger – Text and Video Chat for Free,scott tolman,"April 20, 2019",3,too many update needed,too many updates needed,0,"['many', 'update', 'need']",0.007283334610103
67389,68248,141565,Snapchat,Peppermint Tea,"March 15, 2019",4,i can not delete my unseat message please help,i cant delete my unsent messages pls help,1,"['not', 'delete', 'unseat', 'message', 'help']",0.007290370712248
50628,51318,420200,Messenger – Text and Video Chat for Free,Andrés Mérida,"March 21, 2019",3,the very first emosi where the best win every update to the emosi they have make they much worse i hope you fix this,the very first emojis where the best!! win every update to the emojis they have make them much worse🙄 I hope you fix this,1,"['first', 'emosi', 'good', 'win', 'update', 'emosi', 'have', 'make', 'much', 'bad', 'hope', 'fix']",0.007304399524869
156681,158577,81067,Snapchat,FOOLZGAMING XD,"April 28, 2019",3,application is great i have had application for a while but recently application has been super slow i have a samsung s,App is great I've had it for a while but recently it has been super slow. I have a samsung s7,1,"['application', 'be', 'great', 'have', 'application', 'recently', 'application', 'be', 'super', 'slow', 'have', 'samsung']",0.007310984267048
220016,222803,199119,Snapchat,Jaqui Vizcaino,"May 24, 2019",4,is good but some filter do not work with my phone,is good but some filters don't work with my phone,1,"['be', 'good', 'filter', 'do', 'not', 'work', 'phone']",0.00732041981326
28577,28989,265431,Google Play Music,vishal super maga,"March 19, 2019",3,thanks for download song,thanks for download song,0,"['thank', 'download', 'song']",0.007331851446977
226088,228927,112687,WhatsApp Messenger,Ranya Anjali,"May 14, 2019",3,can you please change you are theme colour or gv u an option to change it,can you please change ur theme colur! or gv us an option to change it.,0,"['change', 'theme', 'colour', 'option', 'change']",0.007343111273729
5705,5890,323704,Facebook,CHETAN GAIRWAR,"March 6, 2019",4,rather than tv i used face-on to watch news channel joke event funny video new activity and so uneven we can connect with friend do not have time to watch tv after left office bc of tired and mood off,"Rather than TV 📺, I used FB to watch news channels, Jokes, events, funny videos, new Activities and so on....Even we can connect with friends.We don't have time to watch TV after left office 🏢 bcz of Tired and Mood off😛.",0,"['rather', 'tv', 'use', 'face', 'watch', 'news', 'channel', 'joke', 'event', 'funny', 'video', 'new', 'activity', 'uneven', 'connect', 'friend', 'do', 'not', 'have', 'time', 'watch', 'tv', 'left', 'office', 'bc', 'tired', 'mood']",0.007366835573569
126726,128238,257345,Messenger – Text and Video Chat for Free,Priest of Hiroshima,"April 12, 2019",4,i can not change chat bubble color or emosi any more every chat reverted to the regular blue color i tried reinstating the application yet nothing changed,"I cant change chat bubble colors or emoji any more, every chat reverted to the regular blue color, i tried reinstallng the app yet nothing changed",1,"['not', 'change', 'bubble', 'color', 'emosi', 'chat', 'revert', 'regular', 'blue', 'color', 'try', 'reinstate', 'application', 'nothing', 'change']",0.007377623833887
169928,172030,23009,WhatsApp Messenger,Rajan Raju,"April 29, 2019",3,so good and bad,so good and bad,0,"['good', 'bad']",0.007380867826849
162828,164783,33594,WhatsApp Messenger,MARI MARI,"April 14, 2019",3,some good some bad,SOME GOOD SOME BAD,0,"['good', 'bad']",0.007380867826849
205701,208343,397861,Microsoft Outlook,M Taylor,"May 4, 2019",4,it is nice to have familiarity in the application to the desktop software however i do have two complaint the desktop software allows customising shortcut shown in the folder pane eg task calendar etc the application only show calendar email and search if customising can not be done at least put the contact shortcut my other complaint is that all folder are shown expanded this seems like a useful feature but not when someone has folder allow user to select and expand the folder user want,"it is nice to have familiarity in the app to the desktop software. However I do have two complaints. The desktop version allows customizing shortcuts shown in the folder pane. (eg tasks, calendar, etc ) The app only shows calendar, email, and search. If customizing can't be done at least put the contacts shortcut! My other complaint is that all folders are shown expanded. This seems like a useful feature but not when someone has 200 folders. Allow users to select and expand the folder they want.",0,"['be', 'nice', 'have', 'familiarity', 'application', 'desktop', 'software', 'however', 'do', 'have', 'complaint', 'desktop', 'software', 'allow', 'customise', 'shortcut', 'show', 'folder', 'pane', 'eg', 'task', 'calendar', 'application', 'show', 'calendar', 'email', 'search', 'customise', 'not', 'do', 'least', 'put', 'contact', 'shortcut', 'complaint', 'be', 'folder', 'show', 'expand', 'seem', 'useful', 'feature', 'not', 'someone', 'folder', 'allow', 'user', 'select', 'expand', 'folder', 'user', 'want']",0.007422158492985
165353,167360,39420,WhatsApp Messenger,A Google User,"April 4, 2019",4,here i want to make a suggestion about group chat or personal chat i prefer the first chat setting you make where is the image of a person stranded with a nickname so that when we communicate can know the picture of who we are talking to a in what your picture will be appears during chatting in left or right in small column,Here I want to make a suggestion about group chat or personal chat. I prefer the first chat setting you make. Where is the image of a person stranded with a nickname so that when we communicate can know the picture of who we are talking to. As in WeChat Your picture will be appears during chatting in left or right in small column.,0,"['want', 'make', 'suggestion', 'group', 'personal', 'chat', 'prefer', 'first', 'chat', 'setting', 'make', 'be', 'image', 'person', 'strand', 'nickname', 'communicate', 'know', 'picture', 'talk', 'picture', 'appear', 'chat', 'leave', 'right', 'small', 'column']",0.007425334267331
236948,239899,444759,Google Play Music,Paul MacDonald,"February 15, 2019",4,for the most part a very good service issue sometimes with my music disappearing by time not sure whats going on there great to be able to download for online listening make sure to create list because if you get a new phone you have to download everything again even though i have storage set to sd card have discovered lot of new tune listening to the suggested list,"For the most part a very good service. Issues sometimes with my music dissapearing by times. Not sure whats going on there. Great to be able to download for offline listening. Make sure to create lists, because if you get a new phone you have to download everything again. Even though I have storage set to SD card.I have discovered lots of new tunes listening to the suggested lists.",1,"['part', 'good', 'service', 'issue', 'sometimes', 'music', 'disappear', 'time', 'not', 'sure', 's', 'go', 'great', 'able', 'download', 'online', 'listening', 'make', 'sure', 'create', 'list', 'get', 'new', 'phone', 'have', 'download', 'everything', 'even_though', 'have', 'storage', 'set', 'have', 'discover', 'lot', 'new', 'tune', 'listen', 'suggest', 'list']",0.007469009729003
24986,25380,268490,Google Play Music,Shishupal Singh,"March 17, 2019",3,doe not let you create playlist form you are file you have to add song one by one to create playlist which is hectic and time consuming,doesn't let u create playlist form ur file u have to add songs one by one to create playlist which is hectic and time consuming...,0,"['doe', 'not', 'let', 'create', 'playlist', 'form', 'file', 'have', 'add', 'song', 'create', 'playlist', 'be', 'hectic', 'time', 'consume']",0.007475060427234
60945,61753,148857,Snapchat,Oscar Baldwin,"March 9, 2019",4,new update is fine in term of the look and feel however my normal text that overlay snap has suddenly become far larger than overlay snap used to be unnecessarily text was absolutely legible before but now overlay snap occupies too much of the picture for even one line of normal text,New update is fine in terms of the look and feel however my normal text that overlay snaps has suddenly become far larger than it used to be unnecessarily - text was absolutely legible before but now it occupies too much of the picture for even one line of normal text,1,"['new', 'update', 'be', 'fine', 'term', 'look', 'feel', 'however', 'normal', 'text', 'overlay', 'snap', 'suddenly', 'become', 'far', 'large', 'overlay', 'snap', 'use', 'unnecessarily', 'text', 'absolutely', 'legible', 'overlay', 'snap', 'occupy', 'much', 'picture', 'even', 'line', 'normal', 'text']",0.007487309583595
138702,140361,412356,Microsoft Outlook,Angel GFsrsdjgksfLOLOLOlol,"April 4, 2019",4,it is a great application but sometimes when i opened a great application a great application stay on a black or white screen and doe not do anything else,"It's a great app but sometimes when I opened it, it stays on a black or white screen and doesn't do anything else.",1,"['be', 'great', 'application', 'sometimes', 'open', 'great', 'application', 'great', 'application', 'stay', 'black', 'white_screen', 'doe', 'not', 'do', 'anything', 'else']",0.007509854180146
105886,107268,340432,Facebook,Judy Ott,"April 20, 2019",4,i have some original message taken down that seems unfair there should be a political page where fact are checked and posted,I have some original messages taken down. That seems unfair. There should be a political page where facts are checked and posted.,0,"['have', 'original', 'message', 'take', 'seem', 'unfair', 'political', 'page', 'fact', 'check', 'post']",0.00751845357082
48387,49024,415522,Messenger – Text and Video Chat for Free,Liezl Banzon,"March 29, 2019",1,no allowing switch account,No allowing switch account,0,"['allow', 'switch', 'account']",0.007544719061179
59044,59832,459896,Microsoft Outlook,Hans Heiri,"March 29, 2019",3,ka was gender were aber trot deaktiviertem geburtstagskalender exhale ich nun reminder von geburtstagen au strichen soc medium platform sort fixed und die option anbieten diesel konsolidierten kalendar zu lichen son client die application da ist der grate school ever,"K.a. was geändert wurde aber trotz deaktiviertem Geburtstagskalender erhalte ich nun Reminder von Geburtstagen aus sämtlichen Soc Media Plattformen. Sofort fixen und die Option anbieten diesen konsolidierten Kalender zu löschen, sonst fliegt die App! Das ist der grösste Schrott ever!",0,"['ka', 'gender', 'aber', 'trot', 'deaktiviertem', 'exhale', 'ich', 'nun', 'reminder', 'von', 'geburtstagen', 'strichen', 'soc', 'medium', 'platform', 'sort', 'fix', 'und', 'die', 'option', 'anbieten', 'diesel', 'konsolidierten', 'kalendar', 'son', 'client', 'die', 'application', 'ist', 'der', 'grate', 'school', 'ever']",0.007554510708407
72421,73331,129620,Snapchat,Logan Cannoli,"March 28, 2019",4,with am update recently added i can not add anything to my eye only other than that i would rate it star,with am update recently added I cant add anything to My Eyes Only. other than that I would rate it 5 stars.,1,"['update', 'recently', 'add', 'not', 'add', 'anything', 'eye', 'would', 'rate', 'star']",0.007555695639153
98333,99582,348903,Facebook,A Google User,"April 14, 2019",4,i would now to give face-on a do not like the dark format can no longer share to my album nor to my friend only number transfer what give oh can it roll backward without me touching anything doe not hold in place to read help i m about to give unit is now and no response from face-on and no improvement also there is no way now to send pic to my album what the,"I would now (3/18/2019) to give Facebook a 2. Don't like the dark format...I can no longer ""share"" to my album, nor to my friends. Only numbers transfer. What gives? Oh, can it rolls backward without me touching anything. Does not hold in place to read. Help. I 'm about to give up./It is now 4/14 and no response from Facebook and NO improvements. Also there is no way now to send pics to my album. What the...",1,"['would', 'give', 'face', 'do', 'not', 'like', 'dark', 'format', 'long', 'share', 'album', 'friend', 'number', 'transfer', 'give', 'roll', 'backward', 'touch', 'anything', 'doe', 'not', 'hold', 'place', 'read', 'help', 'give', 'unit', 'be', 'response', 'face', 'improvement', 'also', 'be', 'way', 'send', 'pic', 'album']",0.0075828815466
42425,42983,421682,Messenger – Text and Video Chat for Free,m.lynn fagin,"March 24, 2019",4,it help when me stay in touch with friend and family that do not have phone time,it helps when me stay in touch with friends and family that don't have phone time,0,"['help', 'stay', 'touch', 'friend', 'family', 'do', 'not', 'have', 'phone', 'time']",0.007598257273176
246539,249572,512395,Snapchat,,"February 7, 2019",4,just question is there a reason i am unable to see certain geomojis when i post on my story,"just question, is there a reason i am unable to see certain geomojis when i post on my story?",0,"['question', 'be', 'reason', 'unable', 'see', 'certain', 'geomojis', 'post', 'story']",0.007617275647553
96898,98106,345743,Facebook,Bailey Davies,"April 14, 2019",3,very good for buying and selling but wt actual f been blocked every time i message someone if somethings still for sale i am not gon na wait day every time if there is a good deal i want it before anyone else get it p i can still pm the seller so back up yours,Very good for buying and selling but wt actual f been blocked every time I message someone if somethings still for sale... I'm not gonna wait 3 days every time if there's a good deal. I want it before anyone else gets it ps. I can still pm the seller so back up yours,0,"['good', 'buying', 'selling', 'wt', 'actual', 'be', 'block', 'time', 'message', 'someone', 'something', 'still', 'sale', 'not', 'gon_na', 'wait', 'day', 'time', 'be', 'good', 'deal', 'want', 'anyone_else', 'get', 'still', 'pm', 'seller', 'back']",0.007632014281901
174389,176699,125892,Amazon Shopping,Christina DeRousse,"May 12, 2019",4,overall i love the application however the drag and drop feature has become quite frustrating i change the list and the list say loading for an eternal amount of time our it change so i drag and drop but everything still drop to the first alphabetical list i have then i have to go back and change list for all the item i thought were dropping to all the item i thought proper list way too time consuming please fix it thanks,"Overall, I love the app. However, the drag and drop feature has become quite frustrating. I change the list and it says loading for an eternal amount of time. Our it changes so I drag and drop but everything still drops to the first alphabetical list I have. Then I have to go back and change lists for all the items I thought were dropping to their proper list. Way too time consuming. Please fix it. Thanks",1,"['overall', 'love', 'application', 'however', 'drag', 'drop', 'feature', 'become', 'quite', 'frustrating', 'change', 'list', 'list', 'say', 'load', 'eternal', 'amount', 'time', 'change', 'drag', 'drop', 'everything', 'still', 'drop', 'first', 'alphabetical', 'list', 'have', 'have', 'go', 'back', 'change', 'list', 'item', 'think', 'drop', 'item', 'think', 'proper', 'list', 'way', 'time', 'consume', 'fix', 'thank']",0.007661335446437
236764,239714,451709,Google Play Music,Tyler Kraft,"February 11, 2019",4,let u dismiss recommended album i understand that you make a buck from recommending album but please let u dismiss album i am not interested in jazz or his new album and i am tired of having to scroll past his in order to get to the music i want to listen to i would not even mind recommended music if recommended music was music that matched the type of music that i do not was interested in,Let us dismiss recommended albums! I understand that you make a buck from recommending albums but please let us dismiss them! I'm not interested in Jay-Z or his new album and I'm tired of having to scroll past him in order to get to the music I want to listen to. I wouldn't even mind recommended music if it was music that matched the type of music that I don't was interested in.,0,"['let', 'dismiss', 'recommend', 'album', 'understand', 'make', 'buck', 'recommend', 'album', 'let', 'dismiss', 'album', 'not', 'interested', 'jazz', 'new', 'album', 'tired', 'have', 'scroll', 'past', 'order', 'get', 'music', 'want', 'listen', 'would', 'not', 'even', 'mind', 'recommend', 'music', 'recommend', 'music', 'music', 'match', 'type', 'music', 'do', 'not', 'interested']",0.007666667863828
106003,107387,340820,Facebook,Kevin Vin,"April 20, 2019",2,i will see the result first,i will see the result first,0,"['see', 'result', 'first']",0.007707010454422
175360,177680,127558,Amazon Shopping,Wayne Johns,"May 12, 2019",3,no problem in many year of using various version of the application,no problems in many years of using various versions of the app.,0,"['problem', 'many', 'year', 'use', 'various', 'version', 'application']",0.007731359393318
