level_0,index,Unnamed: 0,Bug_report,appTitle,bug_report,comment,date,id,original_text,score,text,userName,Unnamed: 12,Unnamed: 13,topic_distribution
3383,109594,92002,1,Whatsapp,,"['name', 'save', 'not', 'show', 'mobile', 'name', 'not', 'show']",2019-03-23,53584,All names saved are not showing. mobile no. are there but Names are not showing in whatsapp.,3,all name saved are not showing mobile no are there but name are not showing in whatsit,sri balaji,,,"[0.05528188286808977, 0.024630541871921176, 0.024630541871921176, 0.024630541871921176, 0.024630541871921176, 0.024630541871921176, 0.03804050355774492, 0.024630541871921176, 0.024630541871921176, 0.024630541871921176, 0.024630541871921176, 0.024630541871921176, 0.02654625068418171, 0.04378762999452653, 0.024630541871921176, 0.024630541871921176, 0.024630541871921176, 0.03995621237000547, 0.024630541871921176, 0.024630541871921176, 0.02654625068418171, 0.028461959496442254, 0.024630541871921176, 0.024630541871921176, 0.02654625068418171, 0.02654625068418171, 0.024630541871921176, 0.024630541871921176, 0.028461959496442254, 0.05528188286808977, 0.024630541871921176, 0.024630541871921176, 0.024630541871921176, 0.03804050355774492, 0.024630541871921176]"
3384,109599,92007,1,Whatsapp,,"['application', 'problem', 'stopped_working']",2019-03-16,53591,The app has a problem and has stopped working!!??!!???,1,the application has a problem and has stopped working,Mary Wangari,,,"[0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.02851263962375072, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.03880070546737211, 0.026455026455026443, 0.057319223985890635, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.04291593180482067, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.028512639623750727, 0.03674309229864784, 0.026455026455026443]"
3385,109600,92008,1,Whatsapp,,"['not', 'open', 'installing', 'have', 'instal', 'time']",2019-03-16,53592,can't open after installing. have installed like ten times,1,can not open after installing have installed like ten time,,,,"[0.02597402597402598, 0.02597402597402598, 0.027994227994228002, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.030014430014430018, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.04415584415584417, 0.030014430014430025, 0.040115440115440125, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.02597402597402598, 0.042135642135642144, 0.04213564213564214, 0.02597402597402598, 0.027994227994228002, 0.02597402597402598, 0.04011544011544012]"
3386,109603,92011,1,Whatsapp,,"['doe', 'not', 'edit', 'message']",2019-03-15,53596,Why does not the edited message?,4,why doe not the edited message,Hooman Hormozan,,,"[0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.04670329670329673, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.04670329670329673, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748]"
3387,109604,92012,1,Whatsapp,,"['voice', 'message', 'not', 'work', 'samsung']",2019-03-14,53597,voice messages not working now Samsung S9+,1,voice message not working now samsung s,Inspired Retired Expat,,,"[0.026455026455026447, 0.026455026455026447, 0.026455026455026447, 0.026455026455026447, 0.026455026455026447, 0.026455026455026447, 0.026455026455026447, 0.026455026455026447, 0.026455026455026447, 0.026455026455026447, 0.030570252792475005, 0.026455026455026447, 0.026455026455026447, 0.030570252792475, 0.026455026455026447, 0.026455026455026447, 0.026455026455026447, 0.026455026455026447, 0.026455026455026447, 0.026455026455026447, 0.026455026455026447, 0.03880070546737213, 0.026455026455026447, 0.03468547912992356, 0.026455026455026447, 0.026455026455026447, 0.026455026455026447, 0.026455026455026447, 0.026455026455026447, 0.0408583186360964, 0.026455026455026447, 0.0511463844797178, 0.026455026455026447, 0.026455026455026447, 0.03262786596119929]"
3388,109607,92015,1,Whatsapp,,"['not', 'send', 'picture', 'video', 'help']",2019-03-13,53602,i can not send pictures video plz help!,1,i can not send picture video please help,Beje Florian,,,"[0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.04291593180482068, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.028512639623750724, 0.02645502645502644, 0.047031158142269235, 0.02645502645502644, 0.02645502645502644, 0.04291593180482067, 0.030570252792474994, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.04085831863609639, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644, 0.02645502645502644]"
3389,109613,92021,1,Whatsapp,,"['file', 'share', 'member']",2019-03-20,53608,well app.but any file are only shared with 5 members only,4,well aplicationbut any file are only shared with member only,,,,"[0.027472527472527482, 0.027472527472527482, 0.03601953601953603, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.04456654456654459, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.040293040293040316]"
3390,109615,92023,1,Whatsapp,,"['always', 'isi', 'send', 'picture', 'do', 'not', 'use', 'always', 'isi', 'send', 'picture']",2019-03-13,53610,Always a issui while sending pictures.. Dont use it,1,always a isi while sending picture do not use always a isi while sending picture,,,,"[0.024630541871921173, 0.026546250684181705, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.026546250684181705, 0.024630541871921173, 0.038040503557744916, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.06102900930487136, 0.026546250684181708, 0.024630541871921173, 0.05528188286808976, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.057197591680350296, 0.024630541871921173, 0.041871921182266, 0.024630541871921173, 0.026546250684181705, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173]"
3391,109618,92026,1,Whatsapp,,"['do', 'not', 'receive', 'status', 'be', 'problem', 'solve', 'problem']",2019-03-17,53614,I do not receive any status.... what is that problem..?? How can I solve it...??,4,i do not receive any status what is that problem how can i solve that problem,Sihan දිලේක,,,"[0.025510204081632633, 0.025510204081632633, 0.03939909297052151, 0.027494331065759613, 0.025510204081632633, 0.025510204081632633, 0.027494331065759613, 0.027494331065759613, 0.027494331065759617, 0.03344671201814056, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.041383219954648505, 0.027494331065759613, 0.025510204081632633, 0.027494331065759613, 0.025510204081632633, 0.03344671201814056, 0.0294784580498866, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.04336734693877548, 0.025510204081632633, 0.025510204081632633, 0.027494331065759613, 0.05130385487528342, 0.025510204081632633]"
3392,109623,92031,1,Whatsapp,,"['new', 'update', 'not', 'change', 'improve', 'update']",2019-03-15,53619,"Because of new update... can't change my “About""... please improve update",2,because of new update can not change my about please improve update,,,,"[0.025510204081632626, 0.05924036281179134, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.043367346938775475, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.03146258503401358, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.043367346938775475, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.04535147392290246, 0.025510204081632626, 0.03741496598639453, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626]"
3393,109626,92034,1,Whatsapp,,"['not', 'send', 'medium', 'fix']",2019-03-13,53626,cannot send any media. please fix,1,can not send any medium please fix,Kat Nuttall,,,"[0.026455026455026443, 0.02851263962375072, 0.030570252792474998, 0.026455026455026443, 0.026455026455026443, 0.05526161081716635, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.04497354497354496, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.02851263962375072, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.02851263962375072, 0.026455026455026443, 0.040858318636096395, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.02851263962375072, 0.026455026455026443]"
3394,109627,92035,1,Whatsapp,,"['not', 'send', 'audio', 'playlist', 'fix', 'audio']",2019-03-14,53628,why cant i send an audio from my playlist? pls fix it!,3,why can not i send an audio from my playlist please fix an audio,aniss nissa,,,"[0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.09495464852607702, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.043367346938775475, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.02749433106575961, 0.043367346938775475, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626, 0.025510204081632626]"
3395,109632,92040,1,Whatsapp,,"['message', 'not', 'get', 'deliver', 'vastly', 'sometimes', 'be', 'take', 'minute']",2019-03-17,53634,The messages aren't getting delivered fastly. Sometimes it is taking minutes.,3,the message are not getting delivered vastly sometimes it is taking minute,AJ Gaming,,,"[0.03344671201814056, 0.025510204081632633, 0.025510204081632633, 0.027494331065759613, 0.025510204081632633, 0.025510204081632633, 0.03741496598639453, 0.03146258503401358, 0.027494331065759613, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.027494331065759613, 0.025510204081632633, 0.0294784580498866, 0.025510204081632633, 0.04138321995464849, 0.055272108843537386, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.031462585034013585, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.027494331065759613, 0.04336734693877548, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633]"
3396,109635,92043,1,Whatsapp,,"['unable', 'share', 'location']",2019-03-15,53638,unable to share location,3,unable to share location,Harkuchh हरकुछ,,,"[0.029609279609279622, 0.029609279609279622, 0.04456654456654459, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.0402930402930403, 0.029609279609279622, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.027472527472527482, 0.029609279609279622]"
3397,109638,92046,1,Whatsapp,,"['face', 'problem', 'forward', 'image']",2019-03-16,53643,facing problem to forward the images,2,facing problem to forward the image,Raju Naidu,,,"[0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.04456654456654459, 0.02747252747252748, 0.02960927960927962, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.03174603174603176, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02747252747252748, 0.02960927960927962, 0.02747252747252748, 0.0402930402930403, 0.02747252747252748]"
3398,109639,92047,1,Whatsapp,,"['have', 'issue', 'message', 'make', 'take', 'help', 'solve', 'problem', 'please']",2019-03-24,53644,"having issues with ""this message make take a while"" so help solve the problem please",2,having issue with this message make take a while so help solve the problem please,kelvin olatuyi,,,"[0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.028961292119186865, 0.03285992759676971, 0.03870788081314398, 0.025062656641604016, 0.03675856307435256, 0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.025062656641604016, 0.036758563074352546, 0.028961292119186865, 0.04260651629072683, 0.025062656641604016, 0.04260651629072683, 0.027011974380395442, 0.025062656641604016, 0.025062656641604016, 0.027011974380395442, 0.025062656641604016, 0.025062656641604016, 0.027011974380395442, 0.025062656641604016, 0.025062656641604016, 0.04260651629072683, 0.025062656641604016, 0.02896129211918686, 0.03285992759676971, 0.025062656641604016]"
3399,109640,92048,1,Whatsapp,,"['face', 'issue', 'not', 'get', 'message', 'even', 'signal', 'strength', 'good', 'first', 'think', 'signal', 'problem', 'still', 'last', 'week', 'face', 'problem']",2019-03-20,53645,facing issues like not getting messages even the signal strength was good first thought that its the signal problem but still from last one week facing the problem.,4,facing issue like not getting message even the signal strength was good first thought that its the signal problem but still from last one week facing the problem,lokesh tetakala,,,"[0.024057539682539673, 0.024057539682539673, 0.039682539682539666, 0.022321428571428565, 0.032738095238095226, 0.02579365079365079, 0.03447420634920633, 0.0275297619047619, 0.03447420634920634, 0.022321428571428565, 0.0431547619047619, 0.022321428571428565, 0.05009920634920635, 0.022321428571428565, 0.022321428571428565, 0.022321428571428565, 0.041418650793650785, 0.024057539682539673, 0.024057539682539677, 0.022321428571428565, 0.022321428571428565, 0.032738095238095226, 0.034474206349206345, 0.03794642857142857, 0.022321428571428565, 0.022321428571428565, 0.022321428571428565, 0.024057539682539673, 0.022321428571428565, 0.03621031746031746, 0.022321428571428565, 0.022321428571428565, 0.0275297619047619, 0.037946428571428555, 0.031001984126984124]"
3400,109643,92051,1,Whatsapp,,"['be', 'not', 'working_properly', 'be', 'problem', 'be', 'status', 'loading', 'be', 'slowly', 'not', 'download', 'properly', 'status', 'buffer', 'be', 'slow', 'not', 'clear', 'voice', 'call', 'not', 'clear', 'video', 'call', 'request', 'repair', 'software', 'thank']",2019-03-20,53648,it's not working properly it's a prblm is status loading is very slowlly and not downloading properly status bufering is very slow not a clear voice call and not a clear video calls plz i request to repair software... thank you.,3,it is not working properly it is a problem is status loading is very slowly and not downloading properly status buffering is very slow not a clear voice call and not a clear video call please i request to repair software thank you,,,,"[0.024135681669928247, 0.027179821700369648, 0.046966731898238766, 0.019569471624266147, 0.02261361165470755, 0.021091541639486844, 0.021091541639486844, 0.019569471624266147, 0.019569471624266147, 0.03326810176125246, 0.021091541639486847, 0.02565775168514895, 0.019569471624266147, 0.021091541639486844, 0.024135681669928247, 0.02261361165470755, 0.043922591867797366, 0.025657751685148947, 0.019569471624266147, 0.019569471624266147, 0.019569471624266147, 0.05609915198956297, 0.022613611654707547, 0.04240052185257665, 0.02261361165470755, 0.054577081974342266, 0.019569471624266147, 0.03631224179169385, 0.021091541639486844, 0.07131985214176997, 0.019569471624266147, 0.03174603174603176, 0.021091541639486844, 0.04240052185257665, 0.021091541639486847]"
3401,109648,92056,1,Whatsapp,,"['application', 'crash', 'often']",2019-03-23,53653,App crashes too often.,2,application crash too often,Adele Godinho,,,"[0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.04582210242587602, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.04582210242587602, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.026954177897574125, 0.04582210242587602, 0.026954177897574125]"
3402,109650,92058,1,Whatsapp,,"['unable', 'downland', 'status', 'process', 'vary', 'slow', 'many', 'status', 'downland', 'fail']",2019-03-23,53655,"unable to downlaod status, and process are vary slow and many status. downlaod fail",1,unable to downland status and process are vary slow and many status downland fail,subhash chandra Bhatiya,,,"[0.023809523809523808, 0.023809523809523808, 0.04788359788359788, 0.023809523809523808, 0.023809523809523808, 0.023809523809523808, 0.023809523809523808, 0.02751322751322751, 0.027513227513227514, 0.023809523809523808, 0.023809523809523808, 0.023809523809523808, 0.04232804232804233, 0.023809523809523808, 0.038624338624338624, 0.023809523809523808, 0.04232804232804233, 0.023809523809523808, 0.023809523809523808, 0.023809523809523808, 0.023809523809523808, 0.042328042328042326, 0.02566137566137566, 0.02751322751322751, 0.023809523809523808, 0.02566137566137566, 0.025661375661375663, 0.06455026455026457, 0.023809523809523808, 0.023809523809523808, 0.023809523809523808, 0.027513227513227514, 0.023809523809523808, 0.02936507936507936, 0.029365079365079365]"
3403,109653,92061,1,Whatsapp,,"['really', 'bad', 'video', 'call', 'compare', 'hd', 'voice', 'call']",2019-03-16,53658,really bad video calling compare to jio hd voice call,1,really bad video calling compare to jim hd voice call,,,,"[0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.04336734693877548, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.041383219954648505, 0.027494331065759613, 0.025510204081632633, 0.04336734693877548, 0.0294784580498866, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.027494331065759613, 0.027494331065759613, 0.025510204081632633, 0.059240362811791354, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.03741496598639454, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633]"
3404,109658,92066,1,Whatsapp,,"['bad', 'application', 'have', 'ever', 'experience', 'not', 'even', 'download', 'forwarded', 'file']",2019-03-22,53664,worst app i have ever experienced! cant even download the forwarded file,1,worst application i have ever experienced can not even download the forwarded file,Sneha Golapkar,,,"[0.024213075060532687, 0.027979553403282214, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.04304546677428034, 0.024213075060532687, 0.024213075060532687, 0.056228140973903704, 0.031746031746031744, 0.024213075060532687, 0.02609631423190745, 0.03551251008878128, 0.024213075060532687, 0.02609631423190745, 0.024213075060532687, 0.024213075060532687, 0.02986279257465698, 0.024213075060532687, 0.04304546677428034, 0.026096314231907454, 0.024213075060532687, 0.024213075060532687, 0.02609631423190745, 0.024213075060532687, 0.037395749260156035, 0.0392789884315308, 0.024213075060532687, 0.03927898843153081, 0.024213075060532687, 0.027979553403282217]"
3405,109659,92067,1,Whatsapp,,"['bad', 'experience', 'unload', 'image', 'send', 'someone', 'resolve', 'issue', 'soon_possible']",2019-03-13,53666,bad experience for the uploading the image and send someone. . plz resolve this issue as soon as possible. . ! 😠😠,1,bad experience for the unloading the image and send someone please resolve this issue a soon a possible,NItin Ambudkar,,,"[0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.03174603174603175, 0.024213075060532687, 0.02609631423190745, 0.029862792574656984, 0.03927898843153081, 0.033629270917406515, 0.02609631423190745, 0.024213075060532687, 0.035512510088781264, 0.0449287059456551, 0.04304546677428034, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.024213075060532687, 0.02609631423190745, 0.02609631423190745, 0.024213075060532687, 0.024213075060532687, 0.037395749260156035, 0.041162227602905575, 0.024213075060532687, 0.0449287059456551, 0.029862792574656984, 0.024213075060532687]"
3406,109661,92069,1,Whatsapp,,"['application', 'become', 'bad', 'not', 'unload', 'status']",2019-03-13,53669,what app become worst can't upload a status 😠,1,what application become worst can not unload a status,,,,"[0.025510204081632633, 0.025510204081632633, 0.03741496598639453, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.0294784580498866, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.045351473922902466, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.04336734693877548, 0.027494331065759613, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.04336734693877548, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.03939909297052152, 0.025510204081632633, 0.04336734693877548, 0.025510204081632633, 0.027494331065759613, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633]"
3407,109665,92073,1,Whatsapp,,"['status', 'update', 'profile', 'photo', 'not', 'able', 'change', 'update']",2019-03-13,53673,status update and profile photos not able to change after update....,2,status update and profile photo not able to change after update,,,,"[0.025510204081632633, 0.059240362811791354, 0.03344671201814056, 0.027494331065759613, 0.025510204081632633, 0.029478458049886597, 0.027494331065759613, 0.027494331065759613, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.03741496598639454, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.0294784580498866, 0.03741496598639454, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633, 0.045351473922902466, 0.025510204081632633, 0.03344671201814056, 0.025510204081632633, 0.025510204081632633, 0.025510204081632633]"
3408,109677,92085,1,Whatsapp,,"['waste', 'time', 'not', 'work']",2019-03-29,41414,waste of time it will not work,1,waste of time it will not work,Mohan GK Mohan GK,,,"[0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.04582210242587602, 0.026954177897574122, 0.041629230308475595, 0.026954177897574122, 0.031147050014974545, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.04582210242587602, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122, 0.026954177897574122]"
3409,109679,92087,1,Whatsapp,,"['voice', 'call', 'always', 'recollect', 'second', 'call', 'even', 'internet', 'be', 'work', 'fine', 'video', 'call', 'be', 'work', 'fine', 'voice', 'call', 'always', 'recollect']",2019-03-29,41416,"voice call always reconnecting, just after few seconds of call even internet is working fine. video call is working fine but voice call always reconnecting.",1,voice call always recollecting just after few second of call even internet is working fine video call is working fine but voice call always recollecting,Tuba Khan,,,"[0.021008403361344536, 0.02264239028944911, 0.02917833800186741, 0.021008403361344536, 0.021008403361344536, 0.06839402427637724, 0.021008403361344536, 0.025910364145658265, 0.021008403361344536, 0.03244631185807656, 0.029178338001867418, 0.021008403361344536, 0.021008403361344536, 0.03898225957049486, 0.022642390289449112, 0.02264239028944911, 0.04225023342670402, 0.021008403361344536, 0.022642390289449112, 0.021008403361344536, 0.02264239028944911, 0.03081232492997199, 0.021008403361344536, 0.04225023342670401, 0.02264239028944911, 0.07983193277310924, 0.021008403361344536, 0.0504201680672269, 0.021008403361344536, 0.022642390289449112, 0.021008403361344536, 0.03408029878618112, 0.022642390289449112, 0.021008403361344536, 0.021008403361344536]"
3410,109684,92092,1,Whatsapp,,"['day', 'today', 'datum', 'lose']",2019-03-28,41421,After upday today my all data had lost .,1,after day today my all data had lost,Deepak Anurag,,,"[0.032627865961199286, 0.032627865961199286, 0.026455026455026443, 0.026455026455026443, 0.04497354497354496, 0.032627865961199286, 0.030570252792474998, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.04497354497354495, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.02851263962375072, 0.02851263962375072, 0.02851263962375072, 0.026455026455026443, 0.026455026455026443, 0.026455026455026443, 0.034685479129923556]"
3411,109688,92096,1,Whatsapp,,"['bad', 'doe', 'not', 'want', 'update', 'version', 'yet', 'keep', 'pop', 'use', 'old']",2019-03-31,41426,bad it doesn't want to update to another version yet it keeps on popping that am using an old one,1,bad it doe not want to update to another version yet it keep on popping that am using an old one,A Google User,,,"[0.024630541871921173, 0.03995621237000546, 0.024630541871921173, 0.024630541871921173, 0.04378762999452654, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.03995621237000545, 0.024630541871921173, 0.024630541871921173, 0.04953475643130813, 0.024630541871921173, 0.024630541871921173, 0.0476190476190476, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.026546250684181705, 0.024630541871921173, 0.028461959496442243, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.026546250684181705, 0.024630541871921173, 0.036124794745484384, 0.041871921182266, 0.024630541871921173, 0.024630541871921173, 0.024630541871921173, 0.028461959496442247, 0.024630541871921173]"
